demand,target,policy,policy_id,seed,periods,requests,dispatched,completion_rate,first24_completion_rate,late24_service_ratio,final_queue,mean_wait_minutes,late_mean_wait_minutes,late_p95_wait_mean,final_oldest_queue_age,north_completion_rate,central_completion_rate,south_completion_rate,north_route_share,central_route_share,south_route_share,population_weighted_exposure_mean,late_population_weighted_exposure_mean,late_central_use_mean,late_central_budget_mean,late_central_budget_sd,late_target_gap,late_budget_direction_changes,final_central_budget,runtime_ms
45,14,P3-U,p3u,521,120,8583,5032,0.5862751951532098,0.6723237597911227,0.5549389567147613,3551,10758.897352639638,20611.62505930465,20679.847832856194,22985,0.5856009070294784,0.5904349537492619,0.5747986191024166,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075140820921087,13.978830660942942,13.973088018663164,14.511328006198992,0.3423756768323042,0.5113280061989922,4,14.846261402306487,182.5445000000036
45,14,P3-U,p3u,522,120,8415,5032,0.597979797979798,0.680794701986755,0.601684717208183,3383,10628.914705092266,20474.91551302847,20547.96476073468,22975,0.5906398104265402,0.594901414060944,0.6143024618991794,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075141745046855,13.978825155339097,13.973086364081427,14.511302642805953,0.34237940842815984,0.5113026428059531,4,14.846253785573825,108.26191600000311
45,14,P3-U,p3u,523,120,8540,5032,0.5892271662763466,0.659397049390635,0.5694760820045558,3508,10770.94080404178,20433.598181084322,20500.760447597015,22831,0.5997645673925839,0.5902573168336279,0.576,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075139906590895,13.97883547445044,13.973089658690236,14.511375804096076,0.3423745094624801,0.5113758040960761,4,14.846294305011108,83.63916700000118
45,14,P3-U,p3u,524,120,8484,5032,0.5931164545025931,0.6714565643370346,0.5787037037037037,3452,10604.310968755744,20455.342550423913,20530.043512599274,23048,0.6094032549728752,0.586791350087668,0.5963356973995272,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075146153425083,13.97881886714706,13.973084373242786,14.511181913366704,0.3423765167354071,0.5111819133667037,4,14.846135596122197,81.15162500000588
45,14,P3-U,p3u,525,120,8516,5032,0.5908877407233443,0.678996036988111,0.5546311702717692,3484,10574.042776419881,20310.38939720781,20375.054032605036,22557,0.5846153846153846,0.5920263208825237,0.5937311633514165,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075145944541426,13.978843855325442,13.973092097433133,14.511242056955433,0.342372553137232,0.5112420569554335,4,14.846157097127803,83.9250419999953
45,14,P3-U,p3u,526,120,8461,5032,0.5947287554662569,0.692722371967655,0.5824111822947,3429,10456.39452280286,20294.049568710994,20364.357731562563,22846,0.5860849056603774,0.5947802197802198,0.603355302576393,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075144224490872,13.978829900833547,13.973087846852836,14.511244962924872,0.3423759898640549,0.5112449629248719,4,14.846175316510221,83.29370899999776
45,14,P3-U,p3u,527,120,8470,5032,0.5940968122786304,0.6754270696452037,0.5834305717619603,3438,10500.368971828408,20347.802206790428,20417.778311232574,23063,0.575811209439528,0.5937067088858105,0.6132404181184669,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.07515013752082,13.978841594804893,13.973091696757576,14.511141458853524,0.3423692636299743,0.5111414588535244,4,14.846047780580385,81.22433399999863
45,14,P3-U,p3u,528,120,8546,5032,0.5888134799906389,0.659397049390635,0.5662514156285391,3514,10872.06511268441,20819.885872510007,20888.06317194804,23271,0.5828970331588132,0.5941545704197725,0.5789473684210527,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.0751461602177,13.978835770929107,13.973089652254524,14.511217403395273,0.34237211254854855,0.511217403395273,4,14.846150553494246,75.6417500000025
45,14,P3-U,p3u,529,120,8502,5032,0.5918607386497294,0.6983695652173914,0.5827505827505828,3470,10449.20531206801,20378.510846413938,20448.500564326474,23009,0.5921820303383898,0.5852901222588783,0.6122324159021407,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075146851875534,13.978832938708834,13.973088588576617,14.511199233355377,0.34237670898459416,0.5111992333553772,4,14.846134781666034,79.08520799999678
45,14,P3-U,p3u,530,120,8533,5032,0.5897105355677956,0.6660194174757281,0.5698005698005698,3501,10959.843562690967,21069.422253664197,21135.759627348838,23400,0.5820556501987507,0.5879357618488054,0.6032412965186075,0.3338632750397456,0.3322734499205087,0.3338632750397456,14.075153917895603,13.978828076751087,13.973087235949523,14.51102113210843,0.34237355043354073,0.5110211321084304,4,14.845970933853632,80.63116599999921
45,14,P3-D0.50,p3d_05,501,120,8431,5059,0.600047443956826,0.6832579185520362,0.5841121495327103,3372,10415.278184730498,20058.08272342027,20132.399382793403,22373,0.5928659286592866,0.6010190084264159,0.6039952996474736,0.3338604467286025,0.332279106542795,0.3338604467286025,14.150795851041995,13.97880723964378,13.97308049698188,14.314503818613176,0.14650522511182035,0.31450381861317567,2,14.096125464718051,76.50716699999612
45,14,P3-D0.50,p3d_05,502,120,8488,5060,0.5961357210179077,0.7111111111111111,0.5780346820809249,3428,10315.813305021018,20149.570712787703,20220.495891101244,22700,0.5945190156599552,0.5924151696606786,0.6088757396449704,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156923619949612,14.003719179465293,14.014542650952949,14.314576095397202,0.14677040138277175,0.3145760953972019,2,14.09455795533823,76.91812500000378
45,14,P3-D0.50,p3d_05,503,120,8433,5060,0.600023716352425,0.6978891820580475,0.550357732526142,3373,10279.866002699202,19927.343568195618,19998.280245868275,22369,0.6145833333333334,0.5935407640803466,0.6053395240858966,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156912853449162,13.978802280943407,13.97307906553815,14.352045434532783,0.16915897265273439,0.3520454345327835,4,14.39618102801926,80.07583399999567
45,14,P3-D0.50,p3d_05,504,120,8458,5059,0.5981319460865453,0.6944809461235217,0.5847953216374269,3399,10428.541477983417,20380.29664298691,20456.174682673784,22923,0.6015125072716696,0.6006301693580149,0.5869957856712824,0.3338604467286025,0.332279106542795,0.3338604467286025,14.150794527640025,13.978799425392916,13.973078072416044,14.314509415188837,0.14650518421819386,0.31450941518883724,2,14.096142010498491,83.89379100000224
45,14,P3-D0.50,p3d_05,505,120,8451,5060,0.5987457105667968,0.677336747759283,0.5793742757821553,3391,10476.757072083981,20331.820543857004,20415.222741099704,22931,0.6095132743362832,0.5949060036385688,0.5984669811320755,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156910252807831,13.978810112771425,13.973081653158028,14.352073660198348,0.1691571658162646,0.3520736601983483,4,14.396195779534583,104.36545800000022
45,14,P3-D0.50,p3d_05,506,120,8485,5061,0.5964643488509134,0.6955950032873109,0.5656108597285068,3424,10425.376784245338,20197.781059642068,20260.929539411973,22531,0.608843537414966,0.5922427652733119,0.5959885386819485,0.33372851215174865,0.332345386287295,0.3339261015609563,14.158066238019613,13.978823410068403,13.973085894667312,14.352088199421411,0.1691200693303928,0.3520881994214111,4,14.39455081216668,90.21591700000135
45,14,P3-D0.50,p3d_05,507,120,8459,5060,0.5981794538361509,0.7075788061703555,0.5721649484536082,3399,10504.87316118754,20334.460505938052,20401.83403572379,22759,0.5938425103611604,0.5984267453294002,0.6017804154302671,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156905604582652,13.997997882494552,14.014330476077776,14.314886098686605,0.14704641018373138,0.3148860986866051,2,14.093243375243993,82.83658399999695
45,14,P3-D0.50,p3d_05,508,120,8258,5059,0.612618067328651,0.6926605504587156,0.6049606775559588,3199,10145.211139184592,19716.649610385888,19798.50373340229,22224,0.610381488430269,0.6146567344473526,0.6087470449172577,0.3338604467286025,0.332279106542795,0.3338604467286025,14.150797305933514,13.978812184188754,13.973082126411384,14.314494829042642,0.14650830012352992,0.31449482904264237,2,14.096114670713138,78.14529200000106
45,14,P3-D0.50,p3d_05,509,120,8403,5061,0.6022848982506248,0.6810845706907682,0.5770340450086555,3342,10480.085431048625,20320.422935981314,20387.737696351593,22837,0.5992865636147443,0.6062898089171974,0.5934001178550383,0.3339261015609563,0.3321477968780873,0.3339261015609563,14.153074782235866,13.978810635319322,13.973081534421462,14.314813458878918,0.14704528890054736,0.314813458878918,2,14.093173849670237,80.50470900000073
45,14,P3-D0.50,p3d_05,510,120,8479,5061,0.5968864252860007,0.6855100714749838,0.5627462014631401,3418,10360.805707067333,20036.529707201487,20108.951876465453,22479,0.6016646848989299,0.5963785046728972,0.5936183022275737,0.3339261015609563,0.3321477968780873,0.3339261015609563,14.153077939476702,13.978824179099746,13.973085873283177,14.314802067546173,0.147046154190289,0.31480206754617335,2,14.09315430913109,84.39345800000592
45,14,P3-D0.50,p3d_05,511,120,8471,5060,0.5973320741352851,0.676038338658147,0.5509641873278237,3411,10440.601570718967,20080.99120747909,20147.931028984054,22420,0.6006730229949523,0.5979237372729088,0.5920190589636688,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156916693549995,13.978807391702054,13.973080790935429,14.351997976083235,0.16915902865577795,0.3519979760832346,4,14.396135461880176,107.30808300000353
45,14,P3-D0.50,p3d_05,512,120,8386,5059,0.6032673503458145,0.6917539267015707,0.5858230814294083,3327,10169.215624554392,19630.175325542277,19708.48187958421,22183,0.5884823035392921,0.6086004379852678,0.6020047169811321,0.3338604467286025,0.332279106542795,0.3338604467286025,14.15079660532332,13.978821201686593,13.973085018188618,14.314515020978417,0.1465086649232214,0.3145150209784173,2,14.09612413229062,84.25858300000255
45,14,P3-D0.50,p3d_05,513,120,8393,5061,0.6030025020850709,0.7167119565217391,0.5977286312014346,3332,10271.86883489702,19996.19531104429,20059.331004711945,22395,0.6012232415902141,0.6084123222748815,0.588547815820543,0.3339261015609563,0.3321477968780873,0.3339261015609563,14.153076530675426,13.97881206841098,13.973082024645242,14.314806513459702,0.14704728273436593,0.31480651345970223,2,14.093164283695092,74.61662499999511
45,14,P3-D0.50,p3d_05,514,120,8461,5060,0.5980380569672615,0.6986754966887417,0.5818287711124054,3401,10309.181505807464,20196.720266573117,20268.858659861577,22733,0.6187389510901591,0.5923529411764706,0.5943509615384616,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156916007638069,13.998002344373644,14.01433190431173,14.31476778339475,0.14704288502150542,0.31476778339474976,2,14.09313352911837,119.69170800000575
45,14,P3-D0.50,p3d_05,515,120,8440,5060,0.5995260663507109,0.6836998706338939,0.5763688760806917,3380,10192.687922102892,19702.1788090246,19774.83932208976,22388,0.59613196814562,0.6049900199600798,0.5867224880382775,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156915850040553,14.003730387240148,14.014545834448688,14.314686671638443,0.14677588692630375,0.31468667163844266,2,14.094650096369103,77.54066700000112
45,14,P3-D0.50,p3d_05,516,120,8354,5060,0.6056978692841752,0.6771501925545571,0.5960620525059666,3294,10375.772734735923,19909.444406959472,19969.70120885858,22135,0.6132530120481928,0.6024096385542169,0.6082158185162477,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156906207133696,13.99799715111474,14.014330225828411,14.314883178022036,0.1470461219114754,0.31488317802203625,2,14.093241852599563,75.15241699999751
45,14,P3-D0.50,p3d_05,517,120,8496,5061,0.5956920903954802,0.6637112096263458,0.5611672278338945,3435,10505.004706702368,20158.5067313118,20225.455973840282,22678,0.5967078189300411,0.5938237608182534,0.6002337814143776,0.33372851215174865,0.332345386287295,0.3339261015609563,14.158065957697213,13.97882825076051,13.973087272643513,14.352094507536178,0.16911870743677768,0.35209450753617766,4,14.394559093981385,74.0661670000045
45,14,P3-D0.50,p3d_05,518,120,8390,5059,0.6029797377830751,0.7134948096885814,0.578368999421631,3331,10038.878410688158,19933.701088869264,20012.94922963241,22458,0.6096287703016241,0.6089296392266295,0.5779260157671315,0.3338604467286025,0.332279106542795,0.3338604467286025,14.150787105464218,13.978802203070027,13.97307901276295,14.314599284786402,0.14650631884329574,0.31459928478640187,2,14.096228683829922,73.37658300000476
45,14,P3-D0.50,p3d_05,519,120,8388,5060,0.603242727706247,0.7245879120879121,0.5695553021664767,3328,9989.913625040133,19774.31247953521,19839.25977913162,22157,0.595311536088834,0.6076725331224045,0.5976608187134503,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156918005970994,13.998015895783917,14.014336186991578,14.314769581531989,0.1470525455498388,0.31476958153198886,2,14.093106147701134,73.76666700000351
45,14,P3-D0.50,p3d_05,520,120,8555,5059,0.5913500876680304,0.6894977168949772,0.5871990604815033,3496,10686.96104980104,20925.307364399374,21011.003948645437,23529,0.5900767867690491,0.5957571039314908,0.5794663573085846,0.3338604467286025,0.332279106542795,0.3338604467286025,14.150789575785604,13.978804759990304,13.97307973381109,14.314576557737,0.14650497396486864,0.31457655773700033,2,14.096201129299587,77.70379200000025
45,14,P3-D0.50,p3d_05,521,120,8583,5060,0.5895374577653502,0.6886422976501305,0.5543840177580466,3523,10553.233957130828,20418.655991453194,20485.559350701176,22821,0.5895691609977324,0.5933871285180082,0.5782508630609896,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156908331194472,13.99799157226439,14.014328418782322,14.314847682947148,0.14704674359899877,0.31484768294714804,2,14.093214923213642,76.90641699999833
45,14,P3-D0.50,p3d_05,522,120,8415,5060,0.6013071895424836,0.6986754966887417,0.6010830324909747,3355,10413.011431696523,20287.227766561296,20354.165558766603,22780,0.5941943127962085,0.5970922127066322,0.6207502930832356,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156909178201943,13.997991982896933,14.014328657309209,14.31484104166399,0.14704499140347935,0.31484104166399085,2,14.093201394057868,79.68100000000413
45,14,P3-D0.50,p3d_05,523,120,8540,5060,0.5925058548009368,0.6767158434894163,0.5689066059225513,3480,10549.948662370834,20240.071593955014,20303.420139376827,22607,0.6050618010594467,0.5928108426635239,0.5794285714285714,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156913167288506,13.998004787061113,14.014332707205567,14.314805060017031,0.1470485912411015,0.3148050600170311,2,14.093159380756724,76.1822500000053
45,14,P3-D0.50,p3d_05,524,120,8484,5060,0.5964167845355964,0.6890920966688439,0.578125,3424,10388.361455009845,20274.23810850735,20348.487666338435,22858,0.6124171187462327,0.5902980713033313,0.599290780141844,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156909674903517,13.997988270494416,14.01432741356014,14.314833185842113,0.14704518403301,0.3148331858421134,2,14.093199862861448,74.2589580000058
45,14,P3-D0.50,p3d_05,525,120,8516,5060,0.5941756693283231,0.6968295904887715,0.5540765391014975,3456,10362.396836896352,20111.83077835733,20176.076208858576,22367,0.5887573964497042,0.5953164311979873,0.5961422543701025,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156912924528337,13.998003288186899,14.0143320114275,14.314815261251512,0.14704732563953835,0.31481526125151227,2,14.093165340086063,74.60900000000402
45,14,P3-D0.50,p3d_05,526,120,8461,5060,0.5980380569672615,0.7109164420485176,0.5818287711124054,3401,10248.019325634368,20104.8892108429,20173.889575843514,22712,0.589622641509434,0.598116169544741,0.6063511084481725,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156905422937388,13.998000380410696,14.014331170392152,14.314900567273034,0.1470457656063141,0.3149005672730336,2,14.093259096598798,75.3292919999949
45,14,P3-D0.50,p3d_05,527,120,8470,5061,0.5975206611570248,0.6931668856767411,0.5834305717619603,3409,10287.152901939078,20167.61803428789,20241.78514891397,22888,0.5811209439528023,0.5968731446665347,0.6155632984901278,0.3339261015609563,0.3321477968780873,0.3339261015609563,14.153075824937304,13.978808262962351,13.97308116420106,14.31479865747498,0.1470475659001612,0.3147986574749808,2,14.093160595981873,76.58104199999798
45,14,P3-D0.50,p3d_05,528,120,8546,5060,0.5920898666042593,0.6767158434894163,0.5656851642129105,3486,10655.326156947014,20629.717406835924,20697.017576842198,23071,0.5852239674229203,0.5970969007453903,0.5841526894158473,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.156909104840112,13.997993077223489,14.01432887476669,14.314839963036391,0.14704584154092126,0.31483996303639117,2,14.093203698021753,74.9696249999979
45,14,P3-D0.50,p3d_05,529,120,8502,5060,0.5951540813926135,0.7167119565217391,0.5821678321678322,3442,10239.057383360918,20194.95425485311,20268.0481858245,22848,0.5974329054842473,0.5885891713564914,0.6134556574923548,0.33379446640316207,0.3324110671936759,0.33379446640316207,14.15691479488873,13.99800232318695,14.014331602852538,14.314798575132917,0.14704648784935026,0.314798575132917,2,14.093145597373795,73.75541599999997
45,14,P3-D0.50,p3d_05,530,120,8533,5061,0.5931091058244463,0.6828478964401294,0.5698005698005698,3472,10747.466991975558,20877.283528165757,20941.37684679112,23224,0.5843270868824532,0.591461026243635,0.6074429771908764,0.3339261015609563,0.3321477968780873,0.3339261015609563,14.15307520465183,13.978807465799981,13.973080708397402,14.314798963256905,0.14704426302482426,0.31479896325690504,2,14.09316286901551,76.60058299999946
45,14.05,P3-U,p3u,501,120,8431,5050,0.598979954928241,0.6670976082740788,0.5870327102803738,3381,10587.106429060788,20161.562990893886,20223.949696573458,22416,0.5910209102091021,0.6000391926317852,0.6034077555816686,0.3338613861386139,0.3324752475247525,0.3336633663366337,14.130593453396619,14.057226447022288,14.057060208531544,14.550761198128106,0.33478814168899107,0.5007611981281048,2,14.152466876840375,76.74612499999785
45,14.05,P3-U,p3u,502,120,8488,5049,0.5948397737983034,0.6956228956228956,0.5803468208092486,3439,10477.916205634527,20247.856628191217,20316.322034304583,22756,0.5928411633109619,0.5910179640718562,0.6082840236686391,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129416984438594,14.051462448073465,14.056835286148475,14.552510973866019,0.3336378478219296,0.5025109738660181,2,14.156228201270364,74.22008300000016
45,14.05,P3-U,p3u,503,120,8433,5050,0.5988378987311751,0.6807387862796834,0.5531095211887727,3383,10452.311624310481,20023.464655554515,20089.51381562163,22442,0.6133578431372549,0.5921622686096889,0.6047591410330818,0.3338613861386139,0.3324752475247525,0.3336633663366337,14.130591345270082,14.0572067027046,14.057054153934216,14.550759236695827,0.33479200242755647,0.500759236695826,2,14.152514945479629,74.44729099999677
45,14.05,P3-U,p3u,504,120,8458,5049,0.5969496334830929,0.6787122207621551,0.5877192982456141,3409,10597.04187795837,20476.917850576916,20550.806164472495,23010,0.6003490401396161,0.5992516738873572,0.5863937387116195,0.3337294513765102,0.3323430382253912,0.33392751039809865,14.124450536282904,14.05721065197507,14.057055269615956,14.601196644135143,0.32175138583372476,0.5511966441351426,2,14.7529529027307,77.62229099999968
45,14.05,P3-U,p3u,505,120,8451,5050,0.5975624186486806,0.6600512163892446,0.5828505214368482,3401,10647.709004840031,20412.901920442175,20490.657471209255,22971,0.6084070796460177,0.5934910046492824,0.597877358490566,0.3338613861386139,0.3322772277227723,0.3338613861386139,14.125572246995484,14.062885733275893,14.05725295555145,14.60042124407748,0.3206983725697577,0.55042124407748,2,14.75035589172007,78.85429199999635
45,14.05,P3-U,p3u,506,120,8485,5050,0.5951679434295816,0.6785009861932939,0.5690045248868778,3435,10594.269143953868,20282.207481390516,20350.85223723065,22583,0.6082766439909297,0.5902331189710611,0.5959885386819485,0.3338613861386139,0.3322772277227723,0.3338613861386139,14.125599566179416,14.062880980317495,14.057251525869974,14.599794342232949,0.32069980276904175,0.5497943422329481,2,14.749752763187088,74.46566700000403
45,14.05,P3-U,p3u,507,120,8459,5049,0.5968790637191157,0.6928236083165661,0.5756013745704467,3410,10657.840330432375,20423.413088207,20495.872778570938,22839,0.5920663114268798,0.5972468043264504,0.600593471810089,0.33392751039809865,0.3323430382253912,0.3337294513765102,14.12444277738802,14.057212166715566,14.057055947928156,14.601359779723419,0.32174759488418403,0.551359779723418,2,14.753099295422903,81.20870800000557
45,14.05,P3-U,p3u,508,120,8258,5049,0.6114071203681278,0.6769331585845347,0.6073805202661827,3209,10311.497370444242,19816.653437754336,19889.439100247055,22306,0.6091307066916823,0.6136500905979464,0.6069739952718676,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129426212718199,14.05146705136998,14.056836370485854,14.552311486652904,0.33364487209704097,0.5023114866529035,2,14.156009567176792,79.73454099999799
45,14.05,P3-U,p3u,509,120,8403,5049,0.6008568368439843,0.6668818592640413,0.5799192152336988,3354,10635.072724393503,20404.421172827053,20476.485685395244,22930,0.5969084423305588,0.6050955414012739,0.5922215674720094,0.3337294513765102,0.3323430382253912,0.33392751039809865,14.124444609667744,14.057203262512147,14.057052885591231,14.601306933938803,0.3217532819892389,0.5513069339388021,2,14.753062100994505,79.1147920000003
45,14.05,P3-U,p3u,510,120,8479,5049,0.5954711640523647,0.6712150747238467,0.5649971862689926,3430,10514.722494150668,20125.77148694186,20192.204723964325,22543,0.5998810939357907,0.5952102803738317,0.5918121613485852,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129414458406035,14.051467656339192,14.056836531643633,14.552585241475294,0.3336491399212473,0.5025852414752929,2,14.156279803274057,74.1516249999986
45,14.05,P3-U,p3u,511,120,8471,5050,0.5961515759650573,0.6594249201277955,0.5542699724517907,3421,10613.3278491277,20171.237851723014,20234.294271962634,22533,0.5989904655075715,0.5967258933918946,0.5914234663490173,0.3338613861386139,0.3322772277227723,0.3338613861386139,14.125600624007834,14.062893711069272,14.0572554263939,14.599806546966358,0.3207007468432868,0.5498065469663569,2,14.749744777127974,148.23108299999876
45,14.05,P3-U,p3u,512,120,8386,5049,0.6020748867159552,0.6760471204188482,0.5881663737551259,3337,10336.863991812514,19732.978861003878,19800.65300423295,22243,0.587882423515297,0.6070077642842923,0.6014150943396226,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129421688336947,14.05148505925998,14.056842089282902,14.552459221384387,0.333645922745986,0.5024592213843864,2,14.156137791239505,223.51833299999998
45,14.05,P3-U,p3u,513,120,8393,5050,0.6016918860955558,0.7010869565217391,0.6007172743574417,3343,10424.679712426005,20086.836740119008,20148.765535014187,22501,0.6012232415902141,0.6068325434439179,0.5867768595041323,0.3338613861386139,0.3324752475247525,0.3336633663366337,14.130585948648205,14.057205418581281,14.057053590440313,14.550872795309141,0.3347929059047696,0.5008727953091405,2,14.152629440036906,115.5993329999983
45,14.05,P3-U,p3u,514,120,8461,5049,0.5967379742347241,0.6841059602649007,0.5847408270238789,3412,10465.628063708984,20284.74580370786,20359.034327807276,22798,0.6175604007071303,0.5907843137254902,0.59375,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.12941639034322,14.051462837519303,14.056835223216169,14.552523838110865,0.3336388444765834,0.5025238381108643,2,14.156245924444061,102.42116600000008
45,14.05,P3-U,p3u,515,120,8440,5050,0.5983412322274881,0.6675291073738681,0.579250720461095,3390,10361.30309413165,19793.76357268537,19869.01043130267,22426,0.5955631399317406,0.604191616766467,0.583732057416268,0.3336633663366337,0.3324752475247525,0.3338613861386139,14.13058721750423,14.05721861450875,14.057057852822124,14.550863826944719,0.3347841394390192,0.5008638269447179,2,14.152602533192344,104.6171669999967
45,14.05,P3-U,p3u,516,120,8354,5050,0.6045008379219535,0.6623876765083441,0.5996420047732697,3304,10537.20758731623,20003.039098951143,20069.736644565914,22215,0.6126506024096385,0.6010270590558957,0.6069895769466584,0.3336633663366337,0.3324752475247525,0.3338613861386139,14.13058608399974,14.057216831940243,14.057057429314904,14.550894409303504,0.3347862185960928,0.5008944093035037,2,14.15262618946033,77.33804200000304
45,14.05,P3-U,p3u,517,120,8496,5050,0.59439736346516,0.6529449018366055,0.563973063973064,3446,10647.208442045721,20243.962342993964,20317.59195348697,22764,0.5955320399764844,0.5922501966955154,0.5996493278784336,0.3338613861386139,0.3324752475247525,0.3336633663366337,14.130582141069802,14.057216534082508,14.057057249046855,14.55098391395732,0.3347892003609457,0.5009839139573184,2,14.15271792263448,78.35320800000045
45,14.05,P3-U,p3u,518,120,8390,5050,0.601907032181168,0.7134948096885814,0.5818392134181608,3340,10173.123025962177,20024.786541096677,20100.102690452895,22496,0.6084686774941995,0.608331672314132,0.5755003032140691,0.3338613861386139,0.3322772277227723,0.3338613861386139,14.125575393001299,14.06288201470153,14.057251627879701,14.600343125813872,0.32070095760386064,0.5503431258138711,2,14.750305508079027,81.76120799999626
45,14.05,P3-U,p3u,519,120,8388,5050,0.6020505484024797,0.7087912087912088,0.572976054732041,3338,10145.54439495447,19866.44531412811,19934.15153009671,22195,0.595311536088834,0.6060905675301562,0.5964912280701754,0.3336633663366337,0.3324752475247525,0.3338613861386139,14.130591419555692,14.057217140596697,14.057057593816468,14.550759303310288,0.3347733982832282,0.5007593033102875,2,14.152518968823664,80.6114579999994
45,14.05,P3-U,p3u,520,120,8555,5050,0.5902980713033313,0.6731898238747553,0.5901350557839108,3505,10857.963623461057,21021.170763772927,21095.693573664965,23581,0.5894861193148258,0.5943947061113274,0.5788863109048724,0.3336633663366337,0.3324752475247525,0.3338613861386139,14.130590463631005,14.057206131698427,14.05705390954609,14.550753384665624,0.3347797158071424,0.5007533846656234,2,14.152515351522911,78.08862500000396
45,14.05,P3-U,p3u,521,120,8583,5050,0.5883723639753,0.6736292428198434,0.5577136514983352,3533,10706.247462879926,20509.488439368197,20577.50056346796,22870,0.5890022675736961,0.5920094469592599,0.5771001150747986,0.3336633663366337,0.3324752475247525,0.3338613861386139,14.130587329612094,14.057226667945029,14.057060424738387,14.550876888161197,0.3347837010956624,0.500876888161196,2,14.15259617037533,75.74770799999533
45,14.05,P3-U,p3u,522,120,8415,5049,0.6,0.6841059602649007,0.6040914560770156,3366,10571.730184224234,20378.22432883167,20448.072157791245,22836,0.5936018957345972,0.5962955586536547,0.6172332942555686,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129419763381646,14.051463471990582,14.056835397740826,14.552447197601134,0.33363879122888146,0.5024471976011338,2,14.156174673204227,75.69162499999948
45,14.05,P3-U,p3u,523,120,8540,5049,0.5912177985948478,0.6626042334830019,0.571753986332574,3491,10713.016981621366,20334.023249288563,20402.470806464014,22738,0.6032960565038258,0.591632292280495,0.5782857142857143,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.12942116971418,14.05147271426555,14.056838314229823,14.55244643107944,0.3336508587932209,0.5024464310794396,2,14.15614510457272,78.40841699999874
45,14.05,P3-U,p3u,524,120,8484,5049,0.5951202263083452,0.67472240365774,0.5810185185185185,3435,10547.846028618924,20362.29492630944,20435.54280684353,22929,0.6118143459915611,0.5885447106954997,0.5986997635933806,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129419795747976,14.05146743550342,14.056836639153163,14.552440458964005,0.333630876907897,0.5024404589640046,2,14.156159638797527,78.77049999999872
45,14.05,P3-U,p3u,525,120,8516,5049,0.5928839830906529,0.6822985468956407,0.5568496949528563,3467,10516.725614586878,20207.307188141618,20272.462581701202,22418,0.58698224852071,0.5943487516934391,0.594333936106088,0.3337294513765102,0.3325410972469796,0.3337294513765102,14.129414976737191,14.051468036697182,14.05683666499772,14.552569362929644,0.33364148403812527,0.502569362929643,2,14.156269355718072,81.77866599999834
45,14.05,P3-U,p3u,526,120,8461,5050,0.5968561635740456,0.6954177897574124,0.5853232382061736,3411,10404.184050850079,20194.393484152562,20264.65739317159,22772,0.5878537735849056,0.5975274725274725,0.6039544637507489,0.3338613861386139,0.3324752475247525,0.3336633663366337,14.130583605138922,14.057206598332128,14.057054131299433,14.550916709403545,0.3347868294081114,0.500916709403544,2,14.152665353243409,80.43691699999908
45,14.05,P3-U,p3u,527,120,8470,5050,0.5962219598583235,0.6780551905387647,0.5869311551925321,3420,10447.08213810831,20244.495926331194,20321.34283719551,22962,0.5787610619469027,0.5958836334850584,0.6144018583042973,0.3338613861386139,0.3322772277227723,0.3338613861386139,14.125606942985268,14.062880870545664,14.057251511118439,14.599632006823624,0.3207017830811149,0.5496320068236233,2,14.749598744025455,83.28116699999373
