budget,method,method_id,period,cases,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,mean_wait_minutes_mean,mean_wait_minutes_ci_low,mean_wait_minutes_ci_high,p95_wait_minutes_mean,p95_wait_minutes_ci_low,p95_wait_minutes_ci_high,oldest_queue_age_mean,oldest_queue_age_ci_low,oldest_queue_age_ci_high,north_dispatched_mean,north_dispatched_ci_low,north_dispatched_ci_high,central_dispatched_mean,central_dispatched_ci_low,central_dispatched_ci_high,south_dispatched_mean,south_dispatched_ci_low,south_dispatched_ci_high,north_trips_mean,north_trips_ci_low,north_trips_ci_high,central_trips_mean,central_trips_ci_low,central_trips_ci_high,south_trips_mean,south_trips_ci_low,south_trips_ci_high,peak_budget_use_mean,peak_budget_use_ci_low,peak_budget_use_ci_high
14,Rolling 30 throughput,rolling30_throughput,96,30,39,39,39,8154.4,8120.620193825373,8188.179806174627,30324.17365965976,30257.447426457093,30390.899892862424,30505.73719990333,30438.829452231057,30572.644947575605,30613.733333333334,30546.855883843018,30680.61078282365,7.533333333333333,6.557924932768359,8.508741733898306,22.4,21.23531883895353,23.56468116104647,9.066666666666666,8.231752818356785,9.901580514976548,13,13,13,13,13,13,13,13,13,0.9378931724868376,0.937892958226797,0.9378933867468782
14,Rolling 30 throughput,rolling30_throughput,97,30,39,39,39,8245.366666666667,8211.207440452203,8279.52589288113,30666.842157711628,30599.40459448276,30734.279720940496,30835.880754211375,30766.587941461716,30905.173566961035,30938.633333333335,30870.67359584165,31006.59307082502,7.266666666666667,6.400601588103564,8.13273174522977,23.766666666666666,22.632396843982775,24.900936489350556,7.966666666666667,7.010691418906819,8.922641914426514,13,13,13,13,13,13,13,13,13,0.9378934239050497,0.9378932152396172,0.9378936325704822
14,Rolling 30 throughput,rolling30_throughput,98,30,39,39,39,8337.566666666668,8303.093192089684,8372.040141243651,30996.354087321724,30929.213178417922,31063.494996225527,31175.361724135164,31107.37626649673,31243.3471817736,31277.3,31209.128343742625,31345.471656257374,7.866666666666666,7.001621888962673,8.731711444370658,23.466666666666665,22.421333333333333,24.511999999999997,7.666666666666667,6.999953105097625,8.33338022823571,13,13,13,13,13,13,13,13,13,0.9378933687156861,0.9378931764114143,0.9378935610199578
14,Rolling 30 throughput,rolling30_throughput,99,30,39,39,39,8427.9,8393.819086820826,8461.980913179174,31331.748045389846,31264.966449239044,31398.52964154065,31508.288028639785,31440.205575523127,31576.370481756443,31616.133333333335,31548.8608434021,31683.40582326457,8.166666666666666,7.3415949758305565,8.991738357502776,23.433333333333334,22.318698097566823,24.547968569099844,7.4,6.599281701780553,8.200718298219448,13,13,13,13,13,13,13,13,13,0.9378933625835345,0.9378931575301698,0.9378935676368992
14,Rolling 30 throughput,rolling30_throughput,100,30,39,39,39,8511.5,8477.595177612184,8545.404822387816,31664.58371142026,31596.72419380022,31732.4432290403,31833.929925474913,31766.300286874717,31901.55956407511,31935.033333333333,31868.85681843162,32001.209848235045,6.966666666666667,6.172130188863799,7.761203144469534,24.333333333333332,23.20433119704005,25.462335469626613,7.7,6.793009219527526,8.606990780472476,13,13,13,13,13,13,13,13,13,0.9378935281516257,0.9378933204552607,0.9378937358479907
14,Rolling 30 throughput,rolling30_throughput,101,30,39,39,39,8604.033333333333,8569.339381746344,8638.727284920322,31995.546025898144,31928.12641024809,32062.9656415482,32175.65610717969,32108.430362087194,32242.881852272185,32275.3,32209.8689548844,32340.731045115597,7.033333333333333,5.9557600984075805,8.110906568259086,24,22.872302314906378,25.127697685093622,7.966666666666667,7.391318749269168,8.542014584064166,13,13,13,13,13,13,13,13,13,0.9378934668301105,0.9378932593737184,0.9378936742865027
14,Rolling 30 throughput,rolling30_throughput,102,30,39,39,39,8695.633333333333,8661.571583620467,8729.6950830462,32327.841474574023,32262.51852673855,32393.164422409496,32501.91332020817,32435.415162376517,32568.41147803982,32605.2,32537.321339160724,32673.078660839277,7.733333333333333,6.925295702860262,8.541370963806406,23.666666666666668,22.6976167310195,24.635716602313835,7.6,6.88061686706316,8.31938313293684,13,13,13,13,13,13,13,13,13,0.9378934055085953,0.9378932272377642,0.9378935837794264
14,Rolling 30 throughput,rolling30_throughput,103,30,39,39,39,8786.7,8753.734105138796,8819.665894861206,32655.031621132504,32586.89369168048,32723.169550584527,32843.23566523024,32775.27906967753,32911.192260782955,32945.73333333333,32877.848002839135,33013.618663827525,8.6,7.810387902595321,9.38961209740468,22.333333333333332,21.158335037092616,23.508331629574048,8.066666666666666,7.14622512677807,8.987108206555263,13,13,13,13,13,13,13,13,13,0.9378931602225344,0.9378929440645067,0.9378933763805621
14,Rolling 30 throughput,rolling30_throughput,104,30,39,39,39,8876.9,8842.96177547976,8910.83822452024,32996.38925204026,32927.46358782478,33065.31491625574,33170.88867317648,33101.57939244804,33240.19795390492,33276.63333333333,33207.842973236606,33345.42369343006,8.233333333333333,7.309300824907167,9.157365841759498,23.366666666666667,22.583324030380506,24.150009302952828,7.4,6.686781360600968,8.113218639399033,13,13,13,13,13,13,13,13,13,0.9378933503192317,0.9378932062119596,0.9378934944265038
14,Rolling 30 throughput,rolling30_throughput,105,30,39,39,39,8963.1,8928.934069838273,8997.265930161728,33328.20921473551,33259.55500751438,33396.86342195664,33503.74115938587,33434.717118775654,33572.76519999609,33607.76666666667,33538.071647297904,33677.461686035436,7.566666666666666,6.749121851439871,8.38421148189346,23.5,22.361585292620912,24.638414707379088,7.933333333333334,7.047108882204965,8.819557784461702,13,13,13,13,13,13,13,13,13,0.9378933748478376,0.9378931654198933,0.937893584275782
14,Rolling 30 throughput,rolling30_throughput,106,30,39,39,39,9053.233333333334,9019.20787513316,9087.258791533508,33667.16325369391,33596.99226454589,33737.33424284193,33836.2909751861,33764.23325729602,33908.34869307618,33938.933333333334,33866.57578713594,34011.29087953073,7.4,6.4574369011030095,8.342563098896992,24.7,23.54847303773312,25.851526962266878,6.9,5.95860880644105,7.841391193558951,13,13,13,13,13,13,13,13,13,0.9378935956052923,0.937893383765158,0.9378938074454266
14,Rolling 30 throughput,rolling30_throughput,107,30,39,39,39,9142.5,9108.257077375243,9176.742922624757,33993.47032270623,33921.08172163954,34065.85892377292,34179.047543677894,34107.397412842874,34250.697674512914,34280.1,34210.348320717945,34349.85167928205,8.066666666666666,7.2641122772993665,8.869221056033966,23.233333333333334,22.146782433357846,24.319884233308823,7.7,7.008470560628659,8.391529439371341,13,13,13,13,13,13,13,13,13,0.9378933257906253,0.9378931259037827,0.937893525677468
14,Rolling 30 throughput,rolling30_throughput,108,30,39,39,39,9233.6,9197.519964084939,9269.680035915062,34329.533275440044,34257.41901988075,34401.64753099934,34504.59275545888,34430.05090486446,34579.134606053296,34609.4,34535.30924653904,34683.49075346097,7.733333333333333,6.953097157280559,8.513569509386107,23.166666666666668,22.13686684979193,24.196466483541407,8.1,7.149274010008153,9.050725989991847,13,13,13,13,13,13,13,13,13,0.9378933135263224,0.9378931240796671,0.9378935029729778
14,Rolling 30 throughput,rolling30_throughput,109,30,39,39,39,9323.433333333332,9286.74418175643,9360.122484910235,34661.78139368375,34588.789576162904,34734.77321120459,34845.35788745246,34771.15644048941,34919.55933441551,34952.566666666666,34878.19460515465,35026.938728178684,8.5,7.53819183694006,9.46180816305994,22.533333333333335,21.3126250658388,23.75404160082787,7.966666666666667,7.097801938582478,8.835531394750856,13,13,13,13,13,13,13,13,13,0.9378931970154436,0.9378929724484019,0.9378934215824853
14,Rolling 30 throughput,rolling30_throughput,110,30,39,39,39,9411.333333333334,9375.228249954067,9447.4384167126,35001.01629002858,34925.97873711037,35076.05384294679,35180.91816982711,35109.38755452326,35252.44878513097,35286.63333333333,35216.07549341322,35357.19117325344,7.766666666666667,7.005045447669945,8.528287885663389,23.1,22.01888120954242,24.18111879045758,8.133333333333333,7.228373343955084,9.038293322711581,13,13,13,13,13,13,13,13,13,0.9378933012620192,0.9378931023744922,0.9378935001495462
14,Rolling 30 throughput,rolling30_throughput,111,30,39,39,39,9497.066666666668,9460.66153311767,9533.471800215664,35337.257791808435,35262.500521021764,35412.01506259511,35513.968875763734,35441.73321499292,35586.20453653455,35618.066666666666,35544.01112389688,35692.12220943645,7.766666666666667,6.852241411168592,8.681091922164741,23.5,22.51102956124279,24.48897043875721,7.733333333333333,6.993772896420471,8.472893770246195,13,13,13,13,13,13,13,13,13,0.9378933748478374,0.93789319291234,0.9378935567833349
14,Rolling 30 throughput,rolling30_throughput,112,30,39,39,39,9587.766666666666,9550.111994178189,9625.421339155144,35670.81997955473,35595.726274909306,35745.91368420016,35845.39493466865,35765.91815963998,35924.87170969732,35945.4,35865.24138449357,36025.55861550643,7.133333333333334,6.171601689479774,8.095064977186894,24.066666666666666,22.813121172273497,25.320212161059835,7.8,6.790481348341707,8.809518651658292,13,13,13,13,13,13,13,13,13,0.9378934790944135,0.9378932484864861,0.9378937097023408
14,Rolling 30 throughput,rolling30_throughput,113,30,39,39,39,9680.933333333332,9642.570435168349,9719.296231498316,35996.97217768179,35919.57235718452,36074.37199817906,36178.964793481326,36102.13454400536,36255.79504295729,36277.566666666666,36200.902246933074,36354.23108640026,7.733333333333333,6.993772896420471,8.472893770246195,24.033333333333335,23.129594009034825,24.937072657631845,7.233333333333333,6.405056777079418,8.061609889587249,13,13,13,13,13,13,13,13,13,0.9378934729622619,0.9378933067062677,0.9378936392182561
14,Rolling 30 throughput,rolling30_throughput,114,30,39,39,39,9772.4,9735.038353793438,9809.761646206562,36328.5432776208,36251.281195855474,36405.80535938613,36500.612430071786,36422.47254108212,36578.75231906145,36600.6,36521.67388322986,36679.52611677014,7.333333333333333,6.491047809170322,8.175618857496344,24.266666666666666,23.351034991818818,25.182298341514514,7.4,6.402803746589423,8.397196253410577,13,13,13,13,13,13,13,13,13,0.9378935158873227,0.9378933474435577,0.9378936843310878
14,Rolling 30 throughput,rolling30_throughput,115,30,39,39,39,9861.466666666667,9824.206664939959,9898.726668393376,36654.55744158483,36577.53484021226,36731.5800429574,36838.324554119135,36760.53869953969,36916.11040869858,36939.73333333333,36862.49113332696,37016.9755333397,8.133333333333333,7.450909705618967,8.815756961047699,23.2,22.321448632266087,24.078551367733912,7.666666666666667,6.851014423136694,8.482318910196641,13,13,13,13,13,13,13,13,13,0.9378933196584739,0.9378931580361707,0.9378934812807771
14,Rolling 30 throughput,rolling30_throughput,116,30,39,39,39,9948.233333333334,9909.799856465861,9986.666810200806,36995.49465255082,36918.707446543616,37072.281858558024,37163.22839080183,37087.23734969738,37239.21943190628,37268.53333333333,37191.59357365273,37345.473093013934,8.033333333333333,6.9557600984075805,9.110906568259086,24.033333333333335,22.813529718714346,25.253136947952324,6.933333333333334,6.199767811052654,7.666898855614013,13,13,13,13,13,13,13,13,13,0.937893472962262,0.9378932485616442,0.9378936973628798
14,Rolling 30 throughput,rolling30_throughput,117,30,39,39,39,10035.466666666667,9996.462849689487,10074.470483643847,37324.457942130364,37246.488197316656,37402.42768694407,37507.54115938588,37431.245508382504,37583.83681038926,37613.833333333336,37536.07907068885,37691.58759597782,8.166666666666666,7.515025179073611,8.818308154259721,22.933333333333334,21.984544518812744,23.882122147853924,7.9,7.134523422432405,8.665476577567595,13,13,13,13,13,13,13,13,13,0.9378932706012619,0.9378930960577588,0.937893445144765
14,Rolling 30 throughput,rolling30_throughput,118,30,39,39,39,10119.9,10080.513640340032,10159.286359659967,37665.40861268145,37586.01175241131,37744.80547295159,37847.47295804613,37768.872552790956,37926.0733633013,37943.9,37866.03869074445,38021.761309255555,7.866666666666666,7.07074202786514,8.662591305468194,22.966666666666665,21.885003437654895,24.048329895678435,8.166666666666666,7.149811775479236,9.183521557854096,13,13,13,13,13,13,13,13,13,0.9378932767334134,0.9378930777457289,0.9378934757210978
14,Rolling 30 throughput,rolling30_throughput,119,30,39,39,39,10206.733333333334,10165.970908132414,10247.495758534253,37995.94298958848,37917.46687229555,38074.41910688142,38170.291097985944,38090.32869118889,38250.253504782995,38273.9,38192.61780267361,38355.182197326394,8.2,7.2125935050816725,9.187406494918326,23.3,22.17563551538975,24.42436448461025,7.5,6.878415077328967,8.121584922671033,13,13,13,13,13,13,13,13,13,0.9378933380549287,0.9378931312117271,0.9378935448981303
14,Rolling 30 throughput,rolling30_throughput,120,30,39,39,39,10295.866666666667,10255.292753039002,10336.440580294331,38330.22230520471,38248.850053475835,38411.59455693359,38510.55712011593,38431.406803125545,38589.70743710632,38615.73333333333,38533.83220334669,38697.63446331997,8.166666666666666,7.098973338905556,9.234359994427777,22.866666666666667,21.891258266101694,23.84207506723164,7.966666666666667,7.038819110156114,8.89451422317722,13,13,13,13,13,13,13,13,13,0.9378932583369589,0.9378930788963957,0.9378934377775221
14.05,Greedy FIFO,greedy,1,30,23,23,23,55.46666666666667,52.774434685178896,58.15889864815444,41.84511821910834,36.430106184931006,47.26013025328568,85.19100637364873,75.78427899547114,94.59773375182633,327.76666666666665,315.64731056172167,339.88602277161164,4.6,3.944866846911361,5.2551331530886385,14.066666666666666,13.327106229753804,14.806227103579529,4.333333333333333,3.8157604536113032,4.850906213055363,7.2,6.831216226950849,7.568783773049152,14,14,14,1.8,1.4312162269508488,2.1687837730491513,0.9996579707778948,0.9996578375024298,0.9996581040533598
14.05,Greedy FIFO,greedy,2,30,23,23,23,111.33333333333333,106.94526997045577,115.72139669621089,371.6408824863581,359.1468917808027,384.1348731919135,417.841067773575,404.09577200828386,431.5863635388661,674.3666666666667,660.3784658610671,688.3548674722663,4.7,3.9711649351711062,5.428835064828894,13.833333333333334,12.860871906821393,14.805794759845275,4.466666666666667,3.845200152401827,5.088133180931507,7.2,6.808,7.5920000000000005,14,14,14,1.8,1.408,2.192,0.9996578929267468,0.999657748729031,0.9996580371244626
14.05,Greedy FIFO,greedy,3,30,23,23,23,169.23333333333332,163.23461632618915,175.23205034047749,714.1717016010938,700.0993961248195,728.2440070773681,757.0171880784212,742.7215486330568,771.3128275237856,1010.3666666666667,995.3782053903064,1025.355127943027,3.9,3.1639306629362167,4.636069337063783,14.033333333333333,13.134493246379202,14.932173420287464,5.066666666666666,4.416042398215729,5.717290935117604,7,6.569353333085999,7.430646666914001,14,14,14,2,1.5693533330859997,2.4306466669140003,0.999657999746411,0.9996578607500004,0.9996581387428216
14.05,Greedy FIFO,greedy,4,30,23,23,23,224.96666666666667,219.2950061274568,230.63832720587655,1054.4651064843422,1038.649301754908,1070.2809112137763,1100.2761813796928,1083.0187661938603,1117.5335965655254,1355.8666666666666,1337.8635036512576,1373.8698296820755,4.3,3.507318185038842,5.092681814961157,14.8,13.989416217183248,15.610583782816754,3.9,3.4557267072840303,4.34427329271597,7.233333333333333,6.8732327939454665,7.5934338727212,14,14,14,1.7666666666666666,1.4065661272787993,2.126767206054534,0.9996577661096261,0.9996576456308267,0.9996578865884255
14.05,Greedy FIFO,greedy,5,30,23,23,23,285.93333333333334,279.6419790955246,292.22468757114206,1397.6715561452988,1377.8330535637162,1417.5100587268814,1442.8657148052685,1421.7810867667874,1463.9503428437495,1697.2,1675.6255864271704,1718.7744135728296,5.066666666666666,4.458123855937281,5.675209477396052,13.566666666666666,12.805045447669944,14.32828788566339,4.366666666666666,3.5610918760388692,5.172241457294463,7.566666666666666,7.081231222059223,8.05210211127411,14,14,14,1.4333333333333333,0.9478978887258902,1.9187687779407765,0.9996578908159092,0.9996577682635788,0.9996580133682396
14.05,Greedy FIFO,greedy,6,30,23,23,23,340.3,332.6925957060273,347.9074042939727,1737.4114806122413,1713.3746164331149,1761.4483447913678,1780.4387657639575,1754.7161277443358,1806.161403783579,2036.5666666666666,2009.7061936907412,2063.427139642592,4.633333333333334,3.9656270634546926,5.301039603211975,14.033333333333333,13.30854850861251,14.758118158054156,4.333333333333333,3.833114224253999,4.833552442412667,7.333333333333333,6.97755045581012,7.689116210856546,14,14,14,1.6666666666666667,1.3108837891434542,2.0224495441898793,0.9996578945098753,0.9996577207247532,0.9996580682949974
14.05,Greedy FIFO,greedy,7,30,23,23,23,399.3,390.81560488003277,407.78439511996726,2077.8336908285014,2051.6005450155885,2104.0668366414143,2121.8371082910253,2094.67503866978,2148.9991779122706,2374.0333333333333,2345.810290299323,2402.256376367344,4.633333333333334,3.992625439387907,5.274041227278761,13.933333333333334,12.925857948353137,14.94080871831353,4.433333333333334,3.671712114336611,5.194954552330056,7.166666666666667,6.705487435212231,7.627845898121103,14,14,14,1.8333333333333333,1.3721541018788974,2.294512564787769,0.9996578527929915,0.9996577108394187,0.9996579947465642
14.05,Greedy FIFO,greedy,8,30,23,23,23,454.2,444.8669247851784,463.53307521482157,2413.9617595320037,2384.719763145972,2443.2037559180353,2462.032381471937,2431.919581097022,2492.1451818468518,2717.733333333333,2687.304509434064,2748.162157232602,4.5,3.7983284325941753,5.201671567405825,13.6,12.572274735938244,14.627725264061755,4.9,4.163930662936217,5.636069337063784,6.8,6.365271282900169,7.234728717099831,14,14,14,2.2,1.7652712829001698,2.6347287170998306,0.9996577683038053,0.9996575976889823,0.9996579389186282
14.05,Greedy FIFO,greedy,9,30,23,23,23,560.5333333333333,548.9086332360193,572.1580334306473,2762.7681704913775,2730.6159999751735,2794.9203410075816,2806.891006373649,2773.3302052282324,2840.4518075190654,3060.9333333333334,3027.518855423187,3094.34781124348,4.966666666666667,4.292379689776956,5.640953643556378,13.2,12.306497734277873,14.093502265722126,4.833333333333333,4.1049022791035705,5.5617643875630955,6.966666666666667,6.511268461900537,7.422064871432797,14,14,14,2.033333333333333,1.5779351285672027,2.4887315380994637,0.9996579639176724,0.9996578157457423,0.9996581120896024
14.05,Greedy FIFO,greedy,10,30,23,23,23,664.0666666666667,652.4757462512455,675.657587082088,3103.0323096057678,3068.596858803631,3137.4677604079043,3150.499692675285,3114.5694355140386,3186.4299498365317,3407,3371.208303383792,3442.791696616208,4.466666666666667,3.676309300481265,5.257024032852068,13.366666666666667,12.617908962454646,14.115424370878689,5.166666666666667,4.391255862183771,5.942077471149563,7.033333333333333,6.577935128567202,7.488731538099464,14,14,14,1.9666666666666666,1.511268461900536,2.422064871432797,0.9996579126186783,0.9996577940686855,0.9996580311686711
14.05,Greedy FIFO,greedy,11,30,23,23,23,765.3333333333334,752.2069891518455,778.4596775148212,3449.7413989406023,3414.190532295707,3485.2922655854977,3493.1489867386717,3457.313431088745,3528.9845423885986,3745.4333333333334,3708.762720729774,3782.1039459368926,4.233333333333333,3.6879285098710373,4.7787381567956295,14,13.36263184820738,14.63736815179262,4.766666666666667,4.078123488055288,5.455209845278045,7.166666666666667,6.756142658007217,7.577190675326117,14,14,14,1.8333333333333333,1.4228093246738838,2.2438573419927828,0.9996579702501851,0.9996578571419515,0.9996580833584187
14.05,Greedy FIFO,greedy,12,30,23,23,23,869.9333333333333,857.0996864740492,882.7669801926173,3784.572320826408,3749.728123845118,3819.4165178076983,3829.882320072005,3795.307431832047,3864.457208311963,4085.1,4049.143569847198,4121.056430152802,4.5,3.709549524623466,5.290450475376534,13.9,13.047207750568958,14.752792249431042,4.6,3.9866388811890943,5.213361118810905,7.066666666666666,6.544,7.589333333333333,14,14,14,1.9333333333333333,1.4106666666666667,2.456,0.9996578116038174,0.9996576246633343,0.9996579985443005
14.05,Greedy FIFO,greedy,13,30,23,23,23,970.9333333333333,957.2365468410732,984.6301198255934,4126.097920679733,4090.5384156707905,4161.657425688675,4169.093431183115,4133.848925526385,4204.3379368398455,4424.633333333333,4390.002312093373,4459.2643545732935,4.933333333333334,4.236820024578913,5.629846642087754,13.566666666666666,12.712150209552512,14.421183123780821,4.5,3.8239689866326527,5.176031013367347,7.366666666666666,6.951862535258901,7.781470798074431,14,14,14,1.6333333333333333,1.2185292019255685,2.048137464741098,0.9996578791229606,0.9996577602564114,0.9996579979895097
14.05,Greedy FIFO,greedy,14,30,23,23,23,1075.8666666666666,1062.394555091879,1089.338778241454,4468.99847583556,4436.5157221786785,4501.481229492442,4513.872099097286,4481.030587943645,4546.713610250928,4769.766666666666,4737.176820949132,4802.356512384201,4.233333333333333,3.544790154721955,4.921876511944712,14.2,13.26780022860274,15.132199771397259,4.566666666666666,3.840664397373273,5.2926689359600605,7.2,6.74541053003078,7.6545894699692205,14,14,14,1.8,1.34541053003078,2.25458946996922,0.9996579484474164,0.9996577916945854,0.9996581052002474
14.05,Greedy FIFO,greedy,15,30,23,23,23,1178.6333333333334,1165.4686457032199,1191.798020963447,4813.892369121453,4781.001441443457,4846.783296799449,4859.390239037106,4826.392430208282,4892.388047865929,5113.966666666666,5080.300136830595,5147.6331965027375,4.466666666666667,3.9049100348322385,5.028423298501095,13.4,12.61038790259532,14.18961209740468,5.133333333333334,4.331880093886916,5.9347865727797515,6.9,6.497441058788374,7.302558941211626,14,14,14,2.1,1.6974410587883741,2.502558941211626,0.999657977193749,0.999657844081648,0.9996581103058501
14.05,Greedy FIFO,greedy,16,30,23,23,23,1288.9666666666667,1274.0825632300766,1303.8507701032568,5159.204511813341,5124.366191576103,5194.042832050579,5206.946561929202,5170.863138538592,5243.029985319813,5461.166666666667,5424.947566195683,5497.385767137651,4.633333333333334,3.97227327670653,5.294393389960137,13.5,12.561427349274625,14.438572650725375,4.866666666666666,4.1223450618875255,5.610988271445807,6.766666666666667,6.339279272521344,7.19405406081199,14,14,14,2.2333333333333334,1.8059459391880106,2.6607207274786564,0.9996578552093546,0.9996576567270334,0.9996580536916757
14.05,Greedy FIFO,greedy,17,30,23,23,23,1394.9333333333334,1379.6036446190565,1410.2630220476103,5506.639265070988,5469.741093470679,5543.537436671297,5554.128421989382,5516.93633975239,5591.320504226374,5810.933333333333,5773.509061514978,5848.357605151688,3.966666666666667,3.2603952959867097,4.672938037346624,14.333333333333334,13.430327200115872,15.236339466550795,4.7,3.989572833697437,5.410427166302563,7.2,6.755230034917958,7.644769965082042,14,14,14,1.8,1.3552300349179585,2.2447699650820416,0.9996578559592477,0.9996577079801079,0.9996580039383876
14.05,Greedy FIFO,greedy,18,30,23,23,23,1498.3333333333333,1483.233674531271,1513.4329921353956,5854.182820735029,5815.79273896125,5892.5729025088085,5900.483210208406,5861.242710339851,5939.72371007696,6153.266666666666,6113.8093394741145,6192.723993859218,4.3,3.7119999999999997,4.888,14.733333333333333,13.930778943966033,15.535887722700632,3.966666666666667,3.3123203255753326,4.621013007758001,7.8,7.469080556387329,8.13091944361267,14,14,14,1.2,0.8690805563873293,1.5309194436126705,0.9996578825114011,0.9996577857917166,0.9996579792310856
14.05,Greedy FIFO,greedy,19,30,23,23,23,1599.1666666666667,1582.9024852378984,1615.430848095435,6189.235850066024,6148.127613011739,6230.344087120308,6228.225352643235,6185.934317855936,6270.516387430534,6481.866666666667,6440.277666585458,6523.4556667478755,4.233333333333333,3.6641583035231817,4.802508363143485,14.2,13.445855832557623,14.954144167442376,4.566666666666666,3.91774130685603,5.215592026477303,6.933333333333334,6.483299635148502,7.383367031518165,14,14,14,2.066666666666667,1.6166329684818357,2.516700364851498,0.9996577847461384,0.9996576440210438,0.999657925471233
14.05,Greedy FIFO,greedy,20,30,23,23,23,1705.3,1688.5018487990458,1722.0981512009541,6522.202862363237,6480.353544115562,6564.052180610912,6565.631614135405,6523.167993019946,6608.095235250863,6820.233333333334,6777.469149385545,6862.997517281122,4.4,3.779481566400497,5.020518433599504,13.766666666666667,13.040664397373273,14.492668935960062,4.833333333333333,4.148648770785315,5.518017895881351,6.766666666666667,6.2812312220592235,7.25210211127411,14,14,14,2.2333333333333334,1.74789788872589,2.7187687779407765,0.9996578339342953,0.9996577026435135,0.9996579652250771
14.05,Greedy FIFO,greedy,21,30,23,23,23,1806.7666666666667,1789.3170143042016,1824.2163190291317,6860.535414998086,6815.803354380156,6905.267475616016,6904.82587438007,6859.056357235134,6950.595391525006,7161.6,7115.7233894927695,7207.476610507231,4.566666666666666,3.9897858480158788,5.143547485317454,13.3,12.627899432812475,13.972100567187526,5.133333333333334,4.394967985437605,5.871698681229063,7.1,6.617606160806385,7.582393839193614,14,14,14,1.9,1.4176061608063861,2.3823938391936137,0.9996579822486588,0.9996578463657989,0.9996581181315186
14.05,Greedy FIFO,greedy,22,30,23,23,23,1911.4666666666667,1894.8704035522187,1928.0629297811147,7210.826958222243,7165.450486802392,7256.203429642093,7260.117310878284,7214.588461715617,7305.646160040951,7514.233333333334,7468.146600600283,7560.320066066384,4.9,4.253346794784027,5.546653205215974,13.166666666666666,12.495004235488668,13.838329097844664,4.933333333333334,4.193772896420472,5.672893770246195,7.333333333333333,6.869766617943997,7.796900048722669,14,14,14,1.6666666666666667,1.2030999512773302,2.1302333820560033,0.9996580162720855,0.9996579108214609,0.9996581217227101
14.05,Greedy FIFO,greedy,23,30,23,23,23,2017.5666666666666,2000.4202727162783,2034.713060617055,7556.042525269639,7508.430251345774,7603.654799193503,7601.959330513256,7552.768110860737,7651.150550165775,7860.7,7811.240482290605,7910.159517709395,4.466666666666667,3.810635455372897,5.122697877960436,14.1,13.30620486733435,14.89379513266565,4.433333333333334,3.751233308084511,5.115433358582156,7.133333333333334,6.705429666729833,7.561236999936835,14,14,14,1.8666666666666667,1.4387630000631657,2.2945703332701677,0.9996578599587391,0.9996577188020118,0.9996580011154664
14.05,Greedy FIFO,greedy,24,30,23,23,23,2124.5666666666666,2107.2863673202455,2141.8469660130877,7902.723197586728,7852.86350588345,7952.582889290006,7948.1363409544965,7897.392806670751,7998.879875238242,8201,8149.608151637045,8252.391848362955,4.833333333333333,4.276709410409712,5.389957256256954,13.8,13.034235053020193,14.565764946979808,4.366666666666666,3.6479999999999997,5.085333333333333,7.333333333333333,6.953538672135562,7.713127994531104,14,14,14,1.6666666666666667,1.286872005468896,2.0464613278644377,0.9996579452811603,0.9996578141629098,0.9996580763994107
14.05,Greedy FIFO,greedy,25,30,23,23,23,2232.8,2215.3980579337203,2250.20194206628,8242.074987167645,8190.673625766794,8293.476348568496,8287.481675535331,8236.825498008351,8338.137853062311,8540.166666666666,8489.008272864687,8591.325060468645,4.5,3.6984549402818203,5.30154505971818,13.8,12.821578282400036,14.778421717599965,4.7,3.947321045069412,5.4526789549305885,7.1,6.686617652146053,7.5133823478539465,14,14,14,1.9,1.4866176521460532,2.3133823478539464,0.9996578400446242,0.9996576645475159,0.9996580155417325
14.05,Greedy FIFO,greedy,26,30,23,23,23,2338.266666666667,2320.4818423535976,2356.051490979736,8581.938006619848,8529.097591772997,8634.778421466699,8626.037108291033,8572.539178518417,8679.53503806365,8880.033333333333,8826.158183478388,8933.908483188277,4.5,3.8174685388919434,5.182531461108057,13.233333333333333,12.410405153434242,14.056261513232423,5.266666666666667,4.5391454565902105,5.994187876743123,6.733333333333333,6.273592543463942,7.193074123202725,14,14,14,2.2666666666666666,1.8069258767972753,2.726407456536058,0.999657888177362,0.9996577513853391,0.9996580249693849
14.05,Greedy FIFO,greedy,27,30,23,23,23,2444,2426.019104902543,2461.980895097457,8928.190612917135,8875.361968924577,8981.019256909693,8977.874401106918,8925.36486027844,9030.383941935395,9231.133333333333,9179.283272519719,9282.983394146948,4.7,4.034501759547047,5.365498240452953,13.933333333333334,12.939093493939666,14.927573172727001,4.366666666666666,3.6666752490947583,5.066658084238575,7.333333333333333,6.920129052404665,7.746537614262001,14,14,14,1.6666666666666667,1.2534623857379985,2.079870947595335,0.9996579112577335,0.9996577420197535,0.9996580804957135
