seed,period,budget,method,requests,served,service_rate,gap_to_upper_bound,blocked_requests_examined,north_route_share,central_route_share,south_route_share,peak_budget_use
505,10,14.1,MILP-upper-bound,138,41,0.2971014492753623,0,0,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896122
505,10,14.15,FIFO-stop,138,42,0.30434782608695654,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993343279280935
505,10,14.15,FIFO-skip,138,42,0.30434782608695654,0,96,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993343279280935
505,10,14.15,MILP-upper-bound,138,42,0.30434782608695654,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935652
505,10,14.2,FIFO-stop,138,42,0.30434782608695654,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958155450832763
505,10,14.2,FIFO-skip,138,42,0.30434782608695654,0,96,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958155450832763
505,10,14.2,MILP-upper-bound,138,42,0.30434782608695654,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742218
505,10,14.25,FIFO-stop,138,42,0.30434782608695654,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923214554514052
505,10,14.25,FIFO-skip,138,42,0.30434782608695654,0,96,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923214554514052
505,10,14.25,MILP-upper-bound,138,42,0.30434782608695654,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567683
505,10,14.5,FIFO-stop,138,42,0.30434782608695654,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975212464840174
505,10,14.5,FIFO-skip,138,42,0.30434782608695654,0,96,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975212464840174
505,10,14.5,MILP-upper-bound,138,42,0.30434782608695654,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919965
505,10,15,FIFO-stop,138,42,0.30434782608695654,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427053826788349
505,10,15,FIFO-skip,138,42,0.30434782608695654,0,96,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427053826788349
505,10,15,MILP-upper-bound,138,42,0.30434782608695654,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289299
505,10,16,FIFO-stop,138,45,0.32608695652173914,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469134378222288
505,10,16,FIFO-skip,138,45,0.32608695652173914,0,93,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469134378222288
505,10,16,MILP-upper-bound,138,45,0.32608695652173914,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469296714931545
505,10,17,FIFO-stop,138,46,0.3333333333333333,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500363151899864
505,10,17,FIFO-skip,138,46,0.3333333333333333,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500363151899864
505,10,17,MILP-upper-bound,138,46,0.3333333333333333,0,0,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.9460169706947212
505,10,18,FIFO-stop,138,46,0.3333333333333333,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525331285166622
505,10,18,FIFO-skip,138,46,0.3333333333333333,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525331285166622
505,10,18,MILP-upper-bound,138,46,0.3333333333333333,0,0,0.3695652173913043,0.2608695652173913,0.3695652173913043,0.9485025874330749
505,11,13,FIFO-stop,126,36,0.2857142857142857,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.932346491180745
505,11,13,FIFO-skip,126,36,0.2857142857142857,0,90,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.932346491180745
505,11,13,MILP-upper-bound,126,36,0.2857142857142857,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099306
505,11,13.5,FIFO-stop,126,39,0.30952380952380953,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726326669182925
505,11,13.5,FIFO-skip,126,39,0.30952380952380953,0,87,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726326669182925
505,11,13.5,MILP-upper-bound,126,39,0.30952380952380953,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726281633393723
505,11,13.75,FIFO-stop,126,39,0.30952380952380953,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549484366106872
505,11,13.75,FIFO-skip,126,39,0.30952380952380953,0,87,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549484366106872
505,11,13.75,MILP-upper-bound,126,39,0.30952380952380953,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476838
505,11,14,FIFO-stop,126,39,0.30952380952380953,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378957859569249
505,11,14,FIFO-skip,126,39,0.30952380952380953,0,87,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378957859569249
505,11,14,MILP-upper-bound,126,39,0.30952380952380953,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.937891443220109
505,11,14.05,FIFO-stop,126,23,0.18253968253968253,16,1,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.9996578963151872
505,11,14.05,FIFO-skip,126,23,0.18253968253968253,16,103,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.9996578963151872
505,11,14.05,MILP-upper-bound,126,39,0.30952380952380953,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513541
505,11,14.1,FIFO-stop,126,33,0.2619047619047619,8,1,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996729389719905
505,11,14.1,FIFO-skip,126,33,0.2619047619047619,8,93,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996729389719905
505,11,14.1,MILP-upper-bound,126,41,0.3253968253968254,0,0,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896122
505,11,14.15,FIFO-stop,126,42,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999333941227568
505,11,14.15,FIFO-skip,126,42,0.3333333333333333,0,84,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999333941227568
505,11,14.15,MILP-upper-bound,126,42,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935652
505,11,14.2,FIFO-stop,126,42,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958151597443724
505,11,14.2,FIFO-skip,126,42,0.3333333333333333,0,84,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958151597443724
505,11,14.2,MILP-upper-bound,126,42,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742218
505,11,14.25,FIFO-stop,126,42,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923210714645675
505,11,14.25,FIFO-skip,126,42,0.3333333333333333,0,84,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923210714645675
505,11,14.25,MILP-upper-bound,126,42,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567683
505,11,14.5,FIFO-stop,126,42,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752120874737991
505,11,14.5,FIFO-skip,126,42,0.3333333333333333,0,84,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752120874737991
505,11,14.5,MILP-upper-bound,126,42,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919965
505,11,15,FIFO-stop,126,42,0.3333333333333333,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427050178913391
505,11,15,FIFO-skip,126,42,0.3333333333333333,0,84,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427050178913391
505,11,15,MILP-upper-bound,126,42,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289299
505,11,16,FIFO-stop,126,45,0.35714285714285715,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469137520068174
505,11,16,FIFO-skip,126,45,0.35714285714285715,0,81,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469137520068174
505,11,16,MILP-upper-bound,126,45,0.35714285714285715,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.946921762989767
505,11,17,FIFO-stop,126,46,0.36507936507936506,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500367623933428
505,11,17,FIFO-skip,126,46,0.36507936507936506,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500367623933428
505,11,17,MILP-upper-bound,126,46,0.36507936507936506,0,0,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.9500394106375332
505,11,18,FIFO-stop,126,46,0.36507936507936506,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525335508753875
505,11,18,FIFO-skip,126,46,0.36507936507936506,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525335508753875
505,11,18,MILP-upper-bound,126,46,0.36507936507936506,0,0,0.3695652173913043,0.2608695652173913,0.3695652173913043,0.9484752608135776
505,12,13,FIFO-stop,113,36,0.3185840707964602,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323451310236608
505,12,13,FIFO-skip,113,36,0.3185840707964602,0,77,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323451310236608
505,12,13,MILP-upper-bound,113,36,0.3185840707964602,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099306
505,12,13.5,FIFO-stop,113,39,0.34513274336283184,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726321513000161
505,12,13.5,FIFO-skip,113,39,0.34513274336283184,0,74,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726321513000161
505,12,13.5,MILP-upper-bound,113,39,0.34513274336283184,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726281633393723
505,12,13.75,FIFO-stop,113,39,0.34513274336283184,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549479303672886
505,12,13.75,FIFO-skip,113,39,0.34513274336283184,0,74,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549479303672886
505,12,13.75,MILP-upper-bound,113,39,0.34513274336283184,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476838
505,12,14,FIFO-stop,113,39,0.34513274336283184,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378952887535871
505,12,14,FIFO-skip,113,39,0.34513274336283184,0,74,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378952887535871
505,12,14,MILP-upper-bound,113,39,0.34513274336283184,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.937891443220109
505,12,14.05,FIFO-stop,113,23,0.20353982300884957,16,1,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.999657210569563
505,12,14.05,FIFO-skip,113,23,0.20353982300884957,16,90,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.999657210569563
505,12,14.05,MILP-upper-bound,113,39,0.34513274336283184,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513541
505,12,14.1,FIFO-stop,113,33,0.2920353982300885,8,1,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996724383179209
505,12,14.1,FIFO-skip,113,33,0.2920353982300885,8,80,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996724383179209
505,12,14.1,MILP-upper-bound,113,41,0.36283185840707965,0,0,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896122
505,12,14.15,FIFO-stop,113,42,0.37168141592920356,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999333638261671
505,12,14.15,FIFO-skip,113,42,0.37168141592920356,0,71,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999333638261671
505,12,14.15,MILP-upper-bound,113,42,0.37168141592920356,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935652
505,12,14.2,FIFO-stop,113,42,0.37168141592920356,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958148578452567
505,12,14.2,FIFO-skip,113,42,0.37168141592920356,0,71,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958148578452567
505,12,14.2,MILP-upper-bound,113,42,0.37168141592920356,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742218
505,12,14.25,FIFO-stop,113,42,0.37168141592920356,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.992320770624747
505,12,14.25,FIFO-skip,113,42,0.37168141592920356,0,71,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.992320770624747
505,12,14.25,MILP-upper-bound,113,42,0.37168141592920356,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567683
505,12,14.5,FIFO-stop,113,42,0.37168141592920356,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975211791820872
505,12,14.5,FIFO-skip,113,42,0.37168141592920356,0,71,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975211791820872
505,12,14.5,MILP-upper-bound,113,42,0.37168141592920356,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919965
505,12,15,FIFO-stop,113,42,0.37168141592920356,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427047320935097
