demand,target,policy,policy_id,runs,periods,requests_mean,requests_ci_low,requests_ci_high,dispatched_mean,dispatched_ci_low,dispatched_ci_high,completion_rate_mean,completion_rate_ci_low,completion_rate_ci_high,first24_completion_rate_mean,first24_completion_rate_ci_low,first24_completion_rate_ci_high,late24_service_ratio_mean,late24_service_ratio_ci_low,late24_service_ratio_ci_high,final_queue_mean,final_queue_ci_low,final_queue_ci_high,mean_wait_minutes_mean,mean_wait_minutes_ci_low,mean_wait_minutes_ci_high,late_mean_wait_minutes_mean,late_mean_wait_minutes_ci_low,late_mean_wait_minutes_ci_high,late_p95_wait_mean_mean,late_p95_wait_mean_ci_low,late_p95_wait_mean_ci_high,final_oldest_queue_age_mean,final_oldest_queue_age_ci_low,final_oldest_queue_age_ci_high,north_completion_rate_mean,north_completion_rate_ci_low,north_completion_rate_ci_high,central_completion_rate_mean,central_completion_rate_ci_low,central_completion_rate_ci_high,south_completion_rate_mean,south_completion_rate_ci_low,south_completion_rate_ci_high,north_route_share_mean,north_route_share_ci_low,north_route_share_ci_high,central_route_share_mean,central_route_share_ci_low,central_route_share_ci_high,south_route_share_mean,south_route_share_ci_low,south_route_share_ci_high,population_weighted_exposure_mean_mean,population_weighted_exposure_mean_ci_low,population_weighted_exposure_mean_ci_high,late_population_weighted_exposure_mean_mean,late_population_weighted_exposure_mean_ci_low,late_population_weighted_exposure_mean_ci_high,late_central_use_mean_mean,late_central_use_mean_ci_low,late_central_use_mean_ci_high,late_central_budget_mean_mean,late_central_budget_mean_ci_low,late_central_budget_mean_ci_high,late_central_budget_sd_mean,late_central_budget_sd_ci_low,late_central_budget_sd_ci_high,late_target_gap_mean,late_target_gap_ci_low,late_target_gap_ci_high,late_budget_direction_changes_mean,late_budget_direction_changes_ci_low,late_budget_direction_changes_ci_high,final_central_budget_mean,final_central_budget_ci_low,final_central_budget_ci_high,runtime_ms_mean,runtime_ms_ci_low,runtime_ms_ci_high
45,14.15,P3-D0.50,p3d_05,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5108.266666666666,5108.037758747954,5108.495574585379,0.6040200796060403,0.6022938573042741,0.6057463019078065,0.6977785042800565,0.6924337613469429,0.7031232472131701,0.5832715288032921,0.5781146494039369,0.5884284082026474,3349.366666666667,3325.3115970897047,3373.421736243629,10240.984815578766,10177.95288841134,10304.016742746191,19876.543908591895,19768.675819122887,19984.411998060903,19954.603174380518,19846.53453085254,20062.671817908496,22320.5,22202.22798236133,22438.77201763867,0.6048322691769535,0.6011076764171149,0.6085568619367921,0.6042059076092172,0.6018747981093369,0.6065370171090976,0.602674163410449,0.598606735809723,0.606741591011175,0.33379880725367267,0.3337869741036542,0.33381064040369113,0.33240238549265483,0.33238749403464474,0.3324172769506649,0.33379880725367267,0.3337869741036542,0.33381064040369113,14.291726488215286,14.291464941914924,14.291988034515647,14.146954812181912,14.146951427386831,14.146958196976993,14.141422040993945,14.141420975295544,14.141423106692345,14.826768257022433,14.82670910934001,14.826827404704856,0.018381127497307016,0.01835240519596724,0.01840984979864679,0.6767682570224309,0.676709109340008,0.6768274047048538,1.8666666666666667,1.685090088772251,2.0482432445610823,14.857651316843157,14.857307522233372,14.857995111452942,73.94436949999994,72.28381912165088,75.604919878349
45,14.15,P3-U,p3u,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5084,5084,5084,0.601150760501311,0.5994301966011139,0.6028713244015081,0.682006568637765,0.6766411499645217,0.6873719873110082,0.5822163864139198,0.5770456566741349,0.5873871161537048,3373.633333333333,3349.5553292549534,3397.711337411713,10425.303543013917,10361.316706918702,10489.290379109132,20050.483762891756,19942.744326051572,20158.22319973194,20120.53964024762,20012.617333793805,20228.461946701438,22486,22368.56968870809,22603.43031129191,0.6018074597816991,0.5981544359397251,0.6054604836236732,0.6013833822096786,0.5990355642156253,0.6037312002037318,0.5998219305595677,0.5956972627680266,0.6039465983511088,0.33380540257015484,0.3337875449208733,0.33382326021943637,0.33238263834251225,0.33235595837586634,0.33240931830915815,0.3338119590873329,0.3337904821284722,0.33383343604619364,14.223351451660095,14.222677248159618,14.224025655160572,14.136484008277742,14.135705317529203,14.137262699026282,14.141039194146185,14.14100959305446,14.14106879523791,14.578785627053685,14.517732878642946,14.639838375464425,0.08909182987936183,0.047580980780266714,0.13060267897845695,0.4287856270536848,0.3677328786429446,0.48983837546442494,2,2,2,14.557906467749941,14.557847620358887,14.557965315140995,74.67011253333355,73.57456316906584,75.76566189760126
45,14.2,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.19999999999999,14.199999999999989,14.199999999999992,5.443687297790757e-15,5.443687297790756e-15,5.4436872977907576e-15,-5.329070518200751e-15,-5.329070518200751e-15,-5.329070518200751e-15,0,0,0,14.199999999999992,14.19999999999999,14.199999999999994,74.68081250000014,72.92341009682981,76.43821490317048
45,14.25,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.25,14.25,14.25,0,0,0,0,0,0,0,0,0,14.25,14.25,14.25,73.56505836666656,72.47854881038865,74.65156792294448
45,14.3,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.30000000000001,14.300000000000008,14.300000000000011,5.443687297790757e-15,5.443687297790756e-15,5.4436872977907576e-15,5.329070518200751e-15,5.329070518200751e-15,5.329070518200751e-15,0,0,0,14.300000000000008,14.300000000000006,14.30000000000001,76.39810556666677,73.94398693524316,78.85222419809038
45,14.35,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.35000000000001,14.350000000000009,14.350000000000012,3.629124865193838e-15,3.629124865193838e-15,3.629124865193838e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0,0,0,14.350000000000007,14.350000000000005,14.350000000000009,73.21238886666724,72.56868045693427,73.8560972764002
45,14.4,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.39999999999999,14.399999999999988,14.399999999999991,3.629124865193838e-15,3.629124865193838e-15,3.629124865193838e-15,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,0,0,0,14.399999999999993,14.399999999999991,14.399999999999995,73.76716243333334,72.24432277496042,75.29000209170626
45,14.5,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.5,14.5,14.5,0,0,0,0,0,0,0,0,0,14.5,14.5,14.5,73.08247363333321,72.2464429549111,73.91850431175531
45,14.75,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,14.75,14.75,14.75,0,0,0,0,0,0,0,0,0,14.75,14.75,14.75,76.75914313333305,74.32518570181803,79.19310056484808
45,15,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5033.433333333333,5030.690808825817,5036.17585784085,0.5951713560857627,0.5934469091226395,0.5968958030488858,0.6580021609116773,0.6529015492606616,0.663102772562693,0.5809661077408284,0.5758296112640002,0.5861026042176565,3424.2,3400.05224117679,3448.3477588232095,10751.883016369222,10688.471556881166,10815.294475857278,20371.689909589957,20263.506827827863,20479.87299135205,20443.21404381288,20334.73370882139,20551.69437880437,22817.7,22698.288591790122,22937.11140820988,0.5953632243942356,0.5917729008178079,0.5989535479706634,0.5952872935826109,0.5929487403565085,0.5976258468087133,0.5946326718706577,0.5904345322772444,0.598830811464071,0.3333311538476877,0.3333058797187035,0.33335642797667187,0.3333642634618513,0.3333358634085867,0.3333926635151159,0.333304582690461,0.33326631703654436,0.3333428483443776,14.106441638123199,14.098879394312853,14.114003881933545,14.124069441809029,14.124067164342286,14.124071719275772,14.140574049022783,14.140573342485983,14.140574755559584,15,15,15,0,0,0,0,0,0,0,0,0,15,15,15,77.33751946666635,72.5573000751918,82.1177388581409
45,18,P2 fixed,p2,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5478.666666666667,5473.60655015051,5483.726783182824,0.6478177455448861,0.645862090054971,0.6497734010348013,0.7088917197419978,0.7037700096079177,0.714013429876078,0.6339501047805857,0.6283690727508923,0.6395311368102791,2978.9666666666667,2954.3028924603614,3003.630440872972,9360.62151485867,9293.902819378456,9427.340210338885,17738.653177517474,17625.821886496797,17851.48446853815,17817.161873483845,17704.546843278305,17929.776903689384,19830.566666666666,19709.28735628311,19951.845977050223,0.6487722153154853,0.6446774132402641,0.6528670173907066,0.6480238790570966,0.6458110035283504,0.6502367545858427,0.6463000903531518,0.6421496934130912,0.6504504872932124,0.33129107082969195,0.33109343738371916,0.33148870427566474,0.33799550011744023,0.3376355526847361,0.33835544755014435,0.33071342905286766,0.330440429460364,0.3309864286453713,15.480588020256473,15.462114284202245,15.4990617563107,15.548899052361236,15.529084263822243,15.568713840900228,15.65780134072552,15.625725064782966,15.689877616668074,18,18,18,0,0,0,0,0,0,0,0,0,18,18,18,72.32288186666702,71.48361790875312,73.16214582458092
45,18,P3-D0.50,p3d_05,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5475.5,5470.353002303541,5480.646997696459,0.6474436749525783,0.6454698694070512,0.6494174804981053,0.7073167114165076,0.7022614934774413,0.712371929355574,0.6338958054239231,0.6282664930306175,0.6395251178172286,2982.133333333333,2957.3128213315504,3006.953845335116,9381.532408557243,9315.899962831325,9447.16485428316,17760.773675341876,17648.026916056147,17873.520434627604,17838.709733698415,17726.13338298559,17951.28608441124,19854.6,19733.714948847708,19975.48505115229,0.6484608387885539,0.6443366946804971,0.6525849828966106,0.6476294842371624,0.6453856139411137,0.649873354533211,0.645923389159374,0.6417811024703602,0.6500656758483877,0.3313609124356425,0.33118486195915786,0.3315369629121271,0.33719263115138626,0.3369070769826446,0.3374781853201279,0.3314464564129713,0.33119787139103946,0.3316950414349032,15.449750516055284,15.43222278304314,15.467278249067427,15.533390286246226,15.514247879198775,15.552532693293676,15.63290643215152,15.602519701476734,15.663293162826307,40,40,40,0,0,0,22,22,22,0,0,0,40,40,40,76.46231393333316,70.23297624217955,82.69165162448678
45,18,P3-U,p3u,30,120,8457.633333333333,8433.555329254954,8481.711337411713,5477,5472.266616675025,5481.733383324975,0.6476202181510877,0.6456964762452254,0.64954396005695,0.7078653283616791,0.7028160509312303,0.712914605792128,0.6339103961264053,0.6283509449915127,0.639469847261298,2980.633333333333,2956.213353913169,3005.0533127534973,9372.839351511058,9308.709624202205,9436.969078819911,17750.317237654745,17640.171945515543,17860.462529793946,17828.647203308654,17718.700528077323,17938.593878539985,19843.6,19724.59592036202,19962.60407963798,0.6485547267044661,0.6444755799619,0.6526338734470323,0.6478391884762196,0.6456364371028698,0.6500419398495694,0.6460828528989581,0.6419434341608379,0.6502222716370782,0.331288262959716,0.3310935211791151,0.33148300474031683,0.3376360847438009,0.3373174494464218,0.33795472004118005,0.33107565229648334,0.3307765324629981,0.3313747721299686,15.466070483089005,15.449813736825842,15.482327229352169,15.536899950965514,15.51835623233269,15.555443669598338,15.638440895486127,15.608173158505265,15.66870863246699,40,40,40,0,0,0,22,22,22,0,0,0,40,40,40,73.02704993333391,72.14457706636179,73.90952280030604
80,14,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,4680,4680,4680,0.3125201414560219,0.311671334100536,0.31336894881150784,0.34981123890782245,0.34756354309076326,0.35205893472488164,0.304292917140307,0.3018637254826638,0.30672210879795014,10295.866666666667,10255.292753039002,10336.440580294331,18600.292118584624,18550.361631254375,18650.222605914874,34497.436388698865,34426.496079572426,34568.376697825304,34616.09949568148,34544.95550371598,34687.243487646985,38544.9,38463.253069989514,38626.54693001049,0.3110631265112682,0.3082477583974481,0.3138784946250883,0.3131512597223469,0.311967841376502,0.3143346780681918,0.31211256382654734,0.30888228987107685,0.3153428377820178,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.115206356012918,13.115205143607277,13.115207568418558,13.115207106995099,13.11520497449676,13.115209239493439,13.130532954145012,13.130532286732812,13.130533621557213,14,14,14,0,0,0,0,0,0,0,0,0,14,14,14,165.93834303333327,160.42234836996082,171.45433769670572
80,14,P3-D0.50,p3d_05,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5060.233333333334,5060.0529767686585,5060.413689898009,0.33791126797694276,0.33699445753803114,0.3388280784158544,0.3953688213595373,0.3928299804258981,0.39790766229317653,0.32509927044904596,0.3225039802165212,0.3276945606815707,9915.633333333333,9875.075665736957,9956.19100092971,17614.331664553636,17563.27757331953,17665.38575578774,33206.70866752717,33131.39546796617,33282.02186708817,33326.400073651224,33250.832166653745,33401.967980648704,37115.2,37033.02794290084,37197.37205709916,0.3371073415894897,0.334346568051663,0.33986811512731635,0.3382176335195994,0.336983511462831,0.33945175557636775,0.3378218396089575,0.33441822235597934,0.34122545686193567,0.3338251821424485,0.3338039914620293,0.33384637282286767,0.33238915359694493,0.3323762822567036,0.33240202493718624,0.33378566426060696,0.33377083429914683,0.3338004942220671,14.157016806107277,14.156558001413806,14.157475610800748,13.979643920248568,13.978016712896075,13.981271127601062,13.97446469152983,13.971755979990684,13.977173403068976,14.349562357682219,14.346156753845362,14.352967961519076,0.16764652878002365,0.16560315022841182,0.16968990733163547,0.3495623576822172,0.3461567538453609,0.35296796151907356,3.8666666666666667,3.685090088772251,4.048243244561082,14.375691358615063,14.348419470181083,14.402963247049042,169.95818743333317,159.82821298851678,180.08816187814955
80,14,P3-U,p3u,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5032.866666666667,5032.742943084015,5032.990390249319,0.3360837935643813,0.33517149823459225,0.3369960888941703,0.38459294019583257,0.38212264138107693,0.3870632390105882,0.3256633770622892,0.3230520325723808,0.3282747215521976,9943,9902.432914174004,9983.567085825996,17804.837828848253,17753.96883661513,17855.706821081374,33318.10926047947,33243.18732293274,33393.0311980262,33434.53430101053,33359.369452654566,33509.69914936649,37219.36666666667,37136.99886151808,37301.73447181526,0.3352294473307987,0.33246955853486415,0.3379893361267332,0.33643555230117317,0.3352232294167097,0.33764787518563666,0.3359109399131428,0.3325963500976082,0.3392255297286774,0.33380578484071877,0.3337975776560369,0.33381399202540063,0.3323884303185621,0.33237201594919835,0.3324048446879258,0.33380578484071877,0.3337975776560369,0.33381399202540063,14.080442703740504,14.079687245549108,14.0811981619319,14.031879527099214,14.024306285738666,14.039452768459762,14.045307067821087,14.034997194116862,14.055616941525312,14.576381581190853,14.567062329412257,14.585700832969449,0.294285100245263,0.2874197124232226,0.3011504880673034,0.5763815811908536,0.5670623294122585,0.5857008329694486,2.2666666666666666,2.019219501362923,2.5141138319704104,14.326336121820635,14.252144339217114,14.400527904424155,166.9866444000033,159.3097575416226,174.66353125838404
80,14.05,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,4680,4680,4680,0.3125201414560219,0.311671334100536,0.31336894881150784,0.34981123890782245,0.34756354309076326,0.35205893472488164,0.304292917140307,0.3018637254826638,0.30672210879795014,10295.866666666667,10255.292753039002,10336.440580294331,18600.292118584624,18550.361631254375,18650.222605914874,34497.436388698865,34426.496079572426,34568.376697825304,34616.09949568148,34544.95550371598,34687.243487646985,38544.9,38463.253069989514,38626.54693001049,0.3110631265112682,0.3082477583974481,0.3138784946250883,0.3131512597223469,0.311967841376502,0.3143346780681918,0.31211256382654734,0.30888228987107685,0.3153428377820178,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,13.115206356012918,13.115205143607277,13.115207568418558,13.115207106995099,13.11520497449676,13.115209239493439,13.130532954145012,13.130532286732812,13.130533621557213,14.05000000000001,14.050000000000008,14.050000000000011,5.443687297790757e-15,5.443687297790756e-15,5.4436872977907576e-15,5.329070518200751e-15,5.329070518200751e-15,5.329070518200751e-15,0,0,0,14.050000000000008,14.050000000000006,14.05000000000001,166.84017766666656,161.12047236824424,172.5598829650889
80,14.05,P3-D0.50,p3d_05,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5077.966666666666,5077.85221270731,5078.081120626022,0.3390954315164131,0.3381769285330383,0.34001393449978784,0.3953688213595373,0.3928299804258981,0.39790766229317653,0.32704986607174025,0.32443900409782034,0.32966072804566016,9897.9,9857.363800569417,9938.436199430582,17592.10801313374,17541.04789846902,17643.16812779846,33150.821640277245,33075.32791715306,33226.31536340143,33272.00683067833,33196.358487797595,33347.65517355906,37045.03333333333,36962.060737065454,37128.00592960121,0.33845016373188513,0.33563965203345736,0.3412606754303129,0.3393839961940984,0.3381328751323018,0.34063511725589507,0.33889992165292365,0.3355232823306694,0.3422765609751779,0.3338015871941384,0.33379138958626003,0.33381178480201673,0.3324033885834371,0.3323909093260408,0.3324158678408334,0.33379502422242485,0.3337875003556113,0.3338025480892384,14.20698361580029,14.206419504426897,14.207547727173683,14.062876427030453,14.06287326166952,14.062879592391386,14.05724990678742,14.057248911831898,14.057250901742943,14.373927037845267,14.372787734736423,14.37506634095411,0.1587887666549995,0.1580027632919421,0.1595747700180569,0.32392703784526405,0.3227877347364206,0.3250663409541075,2,2,2,14.36808164409162,14.34084426577179,14.39531902241145,162.06869723333222,155.3472131973128,168.79018126935162
80,14.05,P3-U,p3u,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5049.5,5049.318018568587,5049.681981431413,0.3371945367442073,0.336278844098821,0.3381102293895936,0.38587677184964697,0.3833843438786671,0.38836919982062684,0.3266165658066497,0.32400583520910076,0.3292272964041987,9926.366666666667,9885.796154098378,9966.937179234956,17771.71800045216,17720.55712638954,17822.878874514783,33260.80047063612,33185.79836391544,33335.80257735679,33378.673182180915,33303.19496032423,33454.1514040376,37153.5,37069.83118617766,37237.16881382234,0.3363951631464241,0.3336410369349701,0.3391492893578781,0.33750499656616023,0.33626420436206717,0.3387457887702533,0.33708841950096263,0.3336989957265101,0.3404778432754152,0.33376241545723195,0.3337355622437946,0.3337892686706693,0.3324751664708954,0.332444790334206,0.33250554260758486,0.3337624180718725,0.3337315580028456,0.33379327814089943,14.129174112723767,14.128483890172902,14.129864335274632,14.055292841577991,14.053940095491598,14.056645587664384,14.056981399394065,14.056931343906207,14.057031454881923,14.559794677867167,14.55317759964225,14.566411756092084,0.3320145096017259,0.33022947679983505,0.33379954240361676,0.5097946778671684,0.5031775996422513,0.5164117560920854,2,2,2,14.253870685212288,14.172938031406977,14.334803339017599,164.27260273333135,157.31446355908994,171.23074190757276
80,14.1,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,4919.966666666666,4919.901333333333,4920.031999999999,0.32854457673793613,0.3276528537700827,0.3294362997057896,0.3677373868804487,0.3653835277851336,0.3700912459757638,0.31989768212186115,0.3173439165330568,0.3224514477106655,10055.9,10015.33537964832,10096.464620351679,18154.943177394445,18104.49875373293,18205.38760105596,33696.85687223545,33623.18661593412,33770.52712853677,33819.12804645636,33745.311312182595,33892.944780730126,37644.333333333336,37565.05766915522,37723.60899751145,0.3275935529952457,0.32473720924751126,0.3304498967429801,0.3289945849026469,0.3278369924664727,0.3301521773388211,0.3281777978934404,0.3249047416143854,0.3314508541724955,0.3414657285422215,0.34146119328239444,0.3414702638020486,0.3170753193606341,0.31707110804793753,0.31707953067333067,0.3414589520971446,0.34145020552462096,0.34146769866966825,13.389369197858036,13.389294559332262,13.38944383638381,13.389408886469448,13.389405726099417,13.38941204683948,13.140574921036922,13.14057393739819,13.140575904675655,14.100000000000005,14.100000000000003,14.100000000000007,1.814562432596919e-15,1.814562432596919e-15,1.814562432596919e-15,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0,0,0,14.100000000000005,14.100000000000003,14.100000000000007,165.48786656666488,155.64484670676433,175.33088642656543
80,14.1,P3-D0.50,p3d_05,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5093,5092.86709955329,5093.13290044671,0.3400993313878176,0.33917774263686845,0.3410209201387668,0.39647779138855993,0.39392667872656567,0.3990289040505542,0.3270928908779482,0.32448621405090405,0.3296995677049923,9882.866666666667,9842.32563282161,9923.407700511723,17575.24410849226,17523.993548138606,17626.494668845917,33092.456999522656,33016.822546647,33168.09145239831,33214.336839344716,33138.3147788448,33290.358899844636,36988.6,36906.241141738356,37070.95885826164,0.33939754043897175,0.3365859243023585,0.342209156575585,0.3403460112522243,0.33910541343925715,0.34158660906519145,0.3400865667615821,0.3367627003760259,0.3434104331471383,0.3337914802157018,0.33378277001757656,0.3338001904138271,0.3324301320011706,0.33241722396204615,0.33244304004029507,0.3337783877831279,0.33376548862099303,0.3337912869452628,14.249722805657408,14.249150583819608,14.250295027495207,14.066956287668214,14.061399934264648,14.07251264107178,14.062804953463827,14.055239856438364,14.07037005048929,14.384832862426826,14.37916366522642,14.390502059627233,0.21373214593456233,0.2013140630594375,0.22615022880968716,0.28483286242682654,0.27916366522642067,0.2905020596272324,1.8666666666666667,1.685090088772251,2.0482432445610823,14.58315629598504,14.555914637430375,14.610397954539705,169.17999026666513,162.05541684036135,176.3045636929689
