seed,source_period,budget,method,requests,planned,dispatched,completed,final_queue,mean_wait_minutes,schedule_gap,plan_execution_rate,complete_plan,north_route_share,central_route_share,south_route_share,peak_budget_use
506,13,13.75,Planned event,127,39,39,39,88,100.9948526025133,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476835
506,13,14,Greedy event,127,0,39,39,88,111.8708782402465,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378954021400112
506,13,14,Planned event,127,39,39,39,88,102.96252980638003,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
506,13,14.05,Greedy event,127,0,23,23,104,65.12130657658497,0,0,0,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.9996574980328881
506,13,14.05,Planned event,127,39,39,39,88,102.96252980638003,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
506,13,14.1,Greedy event,127,0,33,33,94,93.61239433669904,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.99967327274137
506,13,14.1,Planned event,127,41,41,41,86,107.49496891474749,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
506,13,14.15,Greedy event,127,0,42,42,85,121.80201193863167,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993340987555017
506,13,14.15,Planned event,127,42,42,42,85,111.7756508250007,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
506,13,14.2,Greedy event,127,0,42,42,85,121.80201193863167,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958153167176303
506,13,14.2,Planned event,127,42,42,42,85,111.7756508250007,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742217
506,13,14.25,Greedy event,127,0,42,42,85,121.80201193863167,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923212278870421
506,13,14.25,Planned event,127,42,42,42,85,111.7756508250007,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567682
506,13,14.5,Greedy event,127,0,42,42,85,121.80201193863167,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752122411993345
506,13,14.5,Planned event,127,42,42,42,85,111.7756508250007,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919962
506,13,15,Greedy event,127,0,42,42,85,121.80201193863167,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.94270516649269
506,13,15,Planned event,127,42,42,42,85,111.7756508250007,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289297
506,13,16,Greedy event,127,0,45,45,82,131.84915025509275,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469135431838283
506,13,16,Planned event,127,45,43,43,84,52.80623939461079,2,0.9555555555555556,0,0.32558139534883723,0.32558139534883723,0.3488372093023256,0.9425490136785035
506,13,17,Greedy event,127,0,45,45,82,131.84915025509275,0,0,0,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.949741210269951
506,13,17,Planned event,127,46,43,43,84,59.498372202316375,3,0.9347826086956522,0,0.3023255813953488,0.32558139534883723,0.37209302325581395,0.9458826659607615
506,13,18,Greedy event,127,0,45,45,82,131.84915025509275,0,0,0,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.9522546921242823
506,13,18,Planned event,127,46,44,44,83,58.14531953891777,2,0.9565217391304348,0,0.3409090909090909,0.2727272727272727,0.38636363636363635,0.9484176904419068
506,14,13,Greedy event,119,0,36,36,83,112.48751751550734,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323457006933341
506,14,13,Planned event,119,36,36,36,83,54.45416393225162,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.932341987825595
506,14,13.5,Greedy event,119,0,39,39,80,120.81479865447523,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726321202495857
506,14,13.5,Planned event,119,39,38,38,81,60.93440416417826,1,0.9743589743589743,0,0.3157894736842105,0.34210526315789475,0.34210526315789475,0.9722566156414034
506,14,13.75,Greedy event,119,0,39,39,80,120.81479865447523,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549478998814115
506,14,13.75,Planned event,119,39,38,38,81,56.67558376072762,1,0.9743589743589743,0,0.3157894736842105,0.34210526315789475,0.34210526315789475,0.9545793937624053
506,14,14,Greedy event,119,0,39,39,80,120.81479865447523,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378952588121005
506,14,14,Planned event,119,39,39,39,80,66.76604307122399,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378918111491998
506,14,14.05,Greedy event,119,0,23,23,96,71.3565136032393,0,0,0,0.2608695652173913,0.6086956521739131,0.13043478260869565,0.999657545526734
506,14,14.05,Planned event,119,39,38,38,81,60.93440416417826,1,0.9743589743589743,0,0.3157894736842105,0.34210526315789475,0.34210526315789475,0.9341967481251918
506,14,14.1,Greedy event,119,0,33,33,86,102.39608765254414,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996735027266305
506,14,14.1,Planned event,119,41,40,40,79,68.3801332278872,1,0.975609756097561,0,0.325,0.325,0.35,0.9982023272909542
506,14,14.15,Greedy event,119,0,42,42,77,128.52600144952297,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993341389613595
506,14,14.15,Planned event,119,42,41,41,78,73.87315247556143,1,0.9761904761904762,0,0.3170731707317073,0.34146341463414637,0.34146341463414637,0.9989755353720855
506,14,14.2,Greedy event,119,0,42,42,77,128.52600144952297,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958153567819181
506,14,14.2,Planned event,119,42,41,41,78,73.87315247556143,1,0.9761904761904762,0,0.3170731707317073,0.34146341463414637,0.34146341463414637,0.9954580158813389
506,14,14.25,Greedy event,119,0,42,42,77,128.52600144952297,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923212678107535
506,14,14.25,Planned event,119,42,41,41,78,73.87315247556143,1,0.9761904761904762,0,0.3170731707317073,0.34146341463414637,0.34146341463414637,0.9919651807378955
506,14,14.5,Greedy event,119,0,42,42,77,128.52600144952297,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975212280434706
506,14,14.5,Planned event,119,42,41,41,78,73.87315247556143,1,0.9761904761904762,0,0.3170731707317073,0.34146341463414637,0.34146341463414637,0.9748623327941386
506,14,15,Greedy event,119,0,42,42,77,128.52600144952297,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427052044202158
506,14,15,Planned event,119,42,41,41,78,73.87315247556143,1,0.9761904761904762,0,0.3170731707317073,0.34146341463414637,0.34146341463414637,0.9423669217010007
506,14,16,Greedy event,119,0,45,45,74,136.39856711833224,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469135987912063
506,14,16,Planned event,119,45,45,45,74,61.10228226252619,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469274119207585
506,14,17,Greedy event,119,0,46,46,73,138.90373475878852,0,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500366181904156
506,14,17,Planned event,119,46,44,44,75,71.91870775369274,2,0.9565217391304348,0,0.3409090909090909,0.29545454545454547,0.36363636363636365,0.9456782076671993
506,14,18,Greedy event,119,0,46,46,73,138.62853261366888,0,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525334146837341
506,14,18,Planned event,119,46,44,44,75,69.41880878823589,2,0.9565217391304348,0,0.3409090909090909,0.2727272727272727,0.38636363636363635,0.9484207032033116
506,15,13,Greedy event,115,0,36,36,79,120.25518162993313,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323466646190893
506,15,13,Planned event,115,36,36,36,79,85.32028828708218,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099305
506,15,13.5,Greedy event,115,0,39,39,76,130.6160403386414,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726338023974013
506,15,13.5,Planned event,115,39,39,39,76,93.34428835803784,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.972628163339372
506,15,13.75,Greedy event,115,0,39,39,76,130.6160403386414,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549495514447213
506,15,13.75,Planned event,115,39,39,39,76,86.89856893441517,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476835
506,15,14,Greedy event,115,0,39,39,76,130.6160403386414,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378968808832083
506,15,14,Planned event,115,39,39,39,76,93.34428835803784,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
506,15,14.05,Greedy event,115,0,23,23,92,77.85327072141642,0,0,0,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.999657880483905
506,15,14.05,Planned event,115,39,39,39,76,93.34428835803784,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
506,15,14.1,Greedy event,115,0,33,33,82,110.44137474365412,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996742087926715
506,15,14.1,Planned event,115,41,41,41,74,96.39469046388542,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
506,15,14.15,Greedy event,115,0,42,42,73,140.8262730253129,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993359485235015
506,15,14.15,Planned event,115,42,42,42,73,101.94422492679348,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
506,15,14.2,Greedy event,115,0,42,42,73,140.8262730253129,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958171599723625
506,15,14.2,Planned event,115,42,42,42,73,101.94422492679348,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742217
506,15,14.25,Greedy event,115,0,42,42,73,140.8262730253129,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923230646742138
506,15,14.25,Planned event,115,42,42,42,73,101.94422492679348,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567682
506,15,14.5,Greedy event,115,0,42,42,73,140.8262730253129,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752140463177619
506,15,14.5,Planned event,115,42,42,42,73,101.94422492679348,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919962
506,15,15,Greedy event,115,0,42,42,73,140.8262730253129,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427069114405031
506,15,15,Planned event,115,42,42,42,73,101.94422492679348,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289297
506,15,16,Greedy event,115,0,44,44,71,147.7793771379572,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466013838146099
506,15,16,Planned event,115,45,44,44,71,86.95686531063109,1,0.9777777777777777,0,0.3181818181818182,0.3409090909090909,0.3409090909090909,0.9466053703107045
506,15,17,Greedy event,115,0,44,44,71,147.61702176822283,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.949446952929124
506,15,17,Planned event,115,46,44,44,71,93.31311021012677,2,0.9565217391304348,0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.9494495263891999
506,15,18,Greedy event,115,0,44,44,71,147.34986124422676,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519765086036254
506,15,18,Planned event,115,46,44,44,71,92.9863483640871,2,0.9565217391304348,0,0.22727272727272727,0.38636363636363635,0.38636363636363635,0.9519780696618564
506,16,13,Greedy event,143,0,36,36,107,119.52065070270174,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323486000379574
506,16,13,Planned event,143,36,36,36,107,111.12361850165722,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099305
506,16,13.5,Greedy event,143,0,39,39,104,130.26723230957364,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726349122110748
506,16,13.5,Planned event,143,39,39,39,104,122.86704881033441,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726283541174191
506,16,13.75,Greedy event,143,0,39,39,104,130.26723230957364,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549506410799644
506,16,13.75,Planned event,143,39,39,39,104,120.87373058082663,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.954944373357039
506,16,14,Greedy event,143,0,39,39,104,130.26723230957364,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378979510606793
506,16,14,Planned event,143,39,39,39,104,120.30254491020557,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
506,16,14.05,Greedy event,143,0,23,23,120,73.21426834080717,0,0,0,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.9996583829196616
506,16,14.05,Planned event,143,39,39,39,104,120.30254491020557,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
506,16,14.1,Greedy event,143,0,33,33,110,107.9316922216511,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996743441270759
506,16,14.1,Planned event,143,41,41,41,102,125.33059303789861,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896135
506,16,14.15,Greedy event,143,0,42,42,101,141.24103201156373,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999336454360818
506,16,14.15,Planned event,143,42,42,42,101,129.99842114475112,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
506,16,14.2,Greedy event,143,0,42,42,101,141.24103201156373,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958176640285616
506,16,14.2,Planned event,143,42,42,42,101,129.99842114475112,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742217
506,16,14.25,Greedy event,143,0,42,42,101,141.24103201156373,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923235669617947
506,16,14.25,Planned event,143,42,42,42,101,129.99842114475112,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567682
506,16,14.5,Greedy event,143,0,42,42,101,141.24103201156373,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975214539945212
506,16,14.5,Planned event,143,42,42,42,101,129.99842114475112,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919962
506,16,15,Greedy event,143,0,42,42,101,141.24103201156373,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.942707388613705
506,16,15,Planned event,143,42,42,42,101,129.99842114475112,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289297
506,16,16,Greedy event,143,0,45,45,98,152.27053299547399,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469154654533024
506,16,16,Planned event,143,45,43,43,100,58.877403005185435,2,0.9555555555555556,0,0.32558139534883723,0.32558139534883723,0.3488372093023256,0.9425501434640303
506,16,17,Greedy event,143,0,45,45,98,151.98921524712938,0,0,0,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.949742729548411
506,16,17,Planned event,143,46,44,44,99,64.90838626931735,2,0.9565217391304348,0,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.9459281430904509
506,16,18,Greedy event,143,0,45,45,98,151.8304677745002,0,0,0,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.9522556922824631
506,16,18,Planned event,143,46,44,44,99,64.4981989432268,2,0.9565217391304348,0,0.3409090909090909,0.2727272727272727,0.38636363636363635,0.9484186946957085
506,17,13,Greedy event,123,0,36,36,87,121.00496667295664,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323470341978509
506,17,13,Planned event,123,36,36,36,87,106.77654977925087,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099305
506,17,13.5,Greedy event,123,0,39,39,84,130.98295244933792,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726334043650464
506,17,13.5,Planned event,123,39,39,39,84,115.26668056081304,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.972628163339372
506,17,13.75,Greedy event,123,0,39,39,84,130.98295244933792,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549491606493183
506,17,13.75,Planned event,123,39,39,39,84,110.79532011154937,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476835
506,17,14,Greedy event,123,0,39,39,84,130.98295244933792,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378964970662947
506,17,14,Planned event,123,39,39,39,84,115.26668056081304,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
506,17,14.05,Greedy event,123,0,23,23,100,77.22792039440407,0,0,0,0.391304347826087,0.6086956521739131,0,0.9996582312723581
506,17,14.05,Planned event,123,39,39,39,84,115.26668056081304,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
506,17,14.1,Greedy event,123,0,33,33,90,110.56106884523162,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996740103576963
506,17,14.1,Planned event,123,41,41,41,82,118.63794158359842,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
506,17,14.15,Greedy event,123,0,42,42,81,141.1771849198564,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993355687753184
506,17,14.15,Planned event,123,42,42,42,81,123.86988043936283,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
506,17,14.2,Greedy event,123,0,42,42,81,141.1771849198564,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958167815613209
506,17,14.2,Planned event,123,42,42,42,81,123.86988043936283,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742217
506,17,14.25,Greedy event,123,0,42,42,81,141.1771849198564,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923226875909302
506,17,14.25,Planned event,123,42,42,42,81,123.86988043936283,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567682
506,17,14.5,Greedy event,123,0,42,42,81,141.1771849198564,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752136757359142
506,17,14.5,Planned event,123,42,42,42,81,123.86988043936283,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919962
506,17,15,Greedy event,123,0,42,42,81,141.1771849198564,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427065532113837
506,17,15,Planned event,123,42,42,42,81,123.86988043936283,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289297
506,17,16,Greedy event,123,0,44,44,79,147.93667257215435,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466013560109209
506,17,16,Planned event,123,45,42,42,81,85.24986502085319,3,0.9333333333333333,0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9459781129915378
506,17,17,Greedy event,123,0,44,44,79,147.5190769428327,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494466368446068
506,17,17,Planned event,123,46,43,43,80,82.48038398367089,3,0.9347826086956522,0,0.32558139534883723,0.3023255813953488,0.37209302325581395,0.9456131635942463
506,17,18,Greedy event,123,0,44,44,79,147.5190769428327,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519764838892351
506,17,18,Planned event,123,46,43,43,80,89.16407490521294,3,0.9347826086956522,0,0.27906976744186046,0.32558139534883723,0.3953488372093023,0.9488330258206482
506,18,13,Greedy event,125,0,36,36,89,111.75465480658278,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323452531321174
506,18,13,Planned event,125,36,36,36,89,100.61446157560857,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099305
506,18,13.5,Greedy event,125,0,39,39,86,121.34452426153949,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726326339657719
506,18,13.5,Planned event,125,39,39,39,86,108.24035481487037,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.972628163339372
506,18,13.75,Greedy event,125,0,39,39,86,121.34452426153949,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549484042573034
506,18,13.75,Planned event,125,39,39,39,86,106.09319043151648,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476835
506,18,14,Greedy event,125,0,39,39,86,121.34452426153949,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378957541812801
506,18,14,Planned event,125,39,39,39,86,108.24035481487037,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
506,18,14.05,Greedy event,125,0,23,23,102,69.73000222875889,0,0,0,0.21739130434782608,0.6086956521739131,0.17391304347826086,0.9996578488213409
506,18,14.05,Planned event,125,39,39,39,86,108.24035481487037,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
506,18,14.1,Greedy event,125,0,33,33,92,102.09933555756436,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996736222858921
506,18,14.1,Planned event,125,41,41,41,84,111.90558294721392,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896131
506,18,14.15,Greedy event,125,0,42,42,83,130.82118236014998,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993359240370437
506,18,14.15,Planned event,125,42,42,42,83,116.53591129432081,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
506,18,14.2,Greedy event,125,0,42,42,83,130.82118236014998,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958171355721247
506,18,14.2,Planned event,125,42,42,42,83,116.53591129432081,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742217
506,18,14.25,Greedy event,125,0,42,42,83,130.82118236014998,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923230403595908
506,18,14.25,Planned event,125,42,42,42,83,116.53591129432081,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567682
506,18,14.5,Greedy event,125,0,42,42,83,130.82118236014998,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752140224223566
506,18,14.5,Planned event,125,42,42,42,83,116.53591129432081,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919962
506,18,15,Greedy event,125,0,42,42,83,130.82118236014998,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427068883416113
506,18,15,Planned event,125,42,42,42,83,116.53591129432081,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289297
506,18,16,Greedy event,125,0,44,44,81,137.06387405983918,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466018311644867
506,18,16,Planned event,125,45,43,43,82,59.760313851528565,2,0.9555555555555556,0,0.32558139534883723,0.32558139534883723,0.3488372093023256,0.94254675410745
506,18,17,Greedy event,125,0,44,44,81,136.67874950446432,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494470840479629
506,18,17,Planned event,125,46,43,43,82,67.12355025242776,3,0.9347826086956522,0,0.3023255813953488,0.32558139534883723,0.37209302325581395,0.9458805393056525
506,18,18,Greedy event,125,0,44,44,81,136.6138073565706,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519764715320399
506,18,18,Planned event,125,46,44,44,81,65.59475055877456,2,0.9565217391304348,0,0.3409090909090909,0.2727272727272727,0.38636363636363635,0.9484156819343038
506,19,13,Greedy event,136,0,36,36,100,127.48974772322997,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323468285148289
506,19,13,Planned event,136,36,36,36,100,111.46567398034419,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099305
506,19,13.5,Greedy event,136,0,39,39,97,139.16835171656467,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726339602229283
506,19,13.5,Planned event,136,39,39,39,97,120.32709987951871,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.972628163339372
506,19,13.75,Greedy event,136,0,39,39,97,139.16835171656467,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549497064006932
506,19,13.75,Planned event,136,39,39,39,97,117.17747999923348,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476835
506,19,14,Greedy event,136,0,39,39,97,139.16835171656467,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378970330721094
506,19,14,Planned event,136,39,39,39,97,120.32709987951871,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
506,19,14.05,Greedy event,136,0,23,23,113,77.34170050217435,0,0,0,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.9996583987509435
506,19,14.05,Planned event,136,39,39,39,97,120.32709987951871,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
506,19,14.1,Greedy event,136,0,33,33,103,115.94259122059377,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996745425620512
506,19,14.1,Planned event,136,41,41,41,95,124.42712093553794,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
506,19,14.15,Greedy event,136,0,42,42,94,149.84478117369454,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993360990990926
506,19,14.15,Planned event,136,42,42,42,94,129.50817737363326,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
506,19,14.2,Greedy event,136,0,42,42,94,149.84478117369454,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958173100177579
506,19,14.2,Planned event,136,42,42,42,94,129.50817737363326,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742217
506,19,14.25,Greedy event,136,0,42,42,94,149.84478117369454,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923232141931341
506,19,14.25,Planned event,136,42,42,42,94,129.50817737363326,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567682
506,19,14.5,Greedy event,136,0,42,42,94,149.84478117369454,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752141932587697
506,19,14.5,Planned event,136,42,42,42,94,129.50817737363326,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919962
506,19,15,Greedy event,136,0,42,42,94,149.84478117369454,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427070534834774
506,19,15,Planned event,136,42,42,42,94,129.50817737363326,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289297
506,19,16,Greedy event,136,0,45,45,91,160.80332229921143,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469156403241243
506,19,16,Planned event,136,45,45,45,91,70.3364578264089,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.946929671493155
506,19,17,Greedy event,136,0,45,45,91,160.51408558576642,0,0,0,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.9497428941327141
506,19,17,Planned event,136,46,45,45,91,78.05986758396523,1,0.9782608695652174,0,0.3333333333333333,0.3111111111111111,0.35555555555555557,0.9459725568925854
